Department_Code,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202113,202114,202115,202116,202117,202118,202119,202120,202121,202122,202123,202124,202125,202126,202127,202128,202129,202130,202131,202132,202133,202134,202135,202136,202137,202138,202139,202140,202141,202142,202143,202144,202145,202146,202147,202148,202149,202150,202151,202152,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202213,202214,202215,202216,202217,202218
23,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,8.0,25.0,69.0,149.0,206.0,231.0,217.0,148.0,110.0,87.0,56.0,40.0,31.0,36.0,37.0,25.0,21.0,18.0,14.0,12.0,18.0,15.0,9.0,10.0,12.0,13.0,10.0,14.0,14.0,7.0,16.0,23.0,20.0,42.0,31.0,27.0,42.0,35.0,31.0,37.0,61.0,60.0,49.0,47.0,61.0,57.0,64.0,71.0,73.0,83.0,90.0,126.0,95.0,120.0,122.0,129.0,111.0,96.0,89.0,47.0,45.0,29.0,24.0,19.0,10.0,15.0,17.0,8.0,10.0,14.0,5.0,6.0,4.0,3.0,6.0,4.0,5.0,6.0,6.0,7.0,6.0,16.0,20.0,35.0,49.0,54.0,49.0,29.0,28.0,10.0,10.0,9.0,8.0,5.0,6.0,6.0,7.0,4.0,1.0
25,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,5.0,15.0,9.0,5.0,10.0,19.0,22.0,50.0,61.0,81.0,78.0,85.0,73.0,87.0,90.0,82.0,73.0,60.0,53.0,50.0,54.0,56.0,61.0,55.0,53.0,52.0,52.0,66.0,58.0,78.0,90.0,103.0,117.0,187.0,227.0,178.0,141.0,107.0,82.0,68.0,61.0,43.0,31.0,53.0,40.0,44.0,64.0,108.0,167.0,193.0,240.0,280.0,294.0,300.0,291.0,300.0,291.0,239.0,208.0,180.0,118.0,95.0,93.0,44.0,37.0,36.0,28.0,22.0,17.0,14.0,9.0,19.0,16.0,19.0,22.0,17.0,12.0,16.0,7.0,14.0,16.0,11.0,13.0,13.0,25.0,25.0,51.0,84.0,77.0,105.0,68.0,50.0,39.0,30.0,25.0,25.0,10.0,16.0,9.0,14.0,10.0,4.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,10.0,9.0,19.0,12.0,13.0,15.0,7.0,7.0,13.0,6.0,3.0,9.0,4.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,5.0,8.0,7.0,11.0,3.0,4.0,3.0,1.0,0.0,2.0,1.0,3.0,4.0,6.0,5.0,9.0,12.0,22.0,15.0,20.0,12.0,9.0,13.0,7.0,14.0,11.0,7.0,4.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,4.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,3.0,4.0,7.0,10.0,5.0,8.0,7.0,2.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,6.0,10.0,17.0,24.0,25.0,42.0,46.0,44.0,57.0,40.0,61.0,46.0,50.0,65.0,81.0,68.0,82.0,70.0,55.0,32.0,44.0,37.0,44.0,49.0,54.0,66.0,97.0,84.0,63.0,68.0,41.0,29.0,16.0,25.0,20.0,13.0,18.0,15.0,27.0,35.0,17.0,42.0,45.0,46.0,51.0,64.0,63.0,69.0,92.0,102.0,136.0,111.0,104.0,80.0,55.0,53.0,29.0,13.0,17.0,14.0,12.0,5.0,8.0,8.0,8.0,4.0,5.0,3.0,10.0,10.0,9.0,8.0,12.0,20.0,18.0,6.0,16.0,25.0,40.0,55.0,46.0,46.0,34.0,29.0,20.0,20.0,16.0,5.0,8.0,9.0,3.0,1.0,5.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,11.0,23.0,23.0,25.0,32.0,14.0,23.0,25.0,24.0,13.0,23.0,10.0,11.0,13.0,22.0,23.0,18.0,23.0,16.0,16.0,14.0,14.0,14.0,15.0,19.0,11.0,11.0,10.0,12.0,11.0,18.0,11.0,8.0,7.0,5.0,5.0,7.0,8.0,3.0,10.0,17.0,44.0,72.0,73.0,70.0,65.0,49.0,29.0,30.0,19.0,26.0,21.0,21.0,16.0,12.0,8.0,5.0,16.0,9.0,5.0,10.0,4.0,3.0,4.0,5.0,4.0,5.0,6.0,5.0,8.0,6.0,9.0,12.0,12.0,13.0,8.0,6.0,7.0,9.0,10.0,4.0,7.0,9.0,12.0,19.0,18.0,8.0,9.0,5.0,9.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
47,0.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,5.0,9.0,4.0,6.0,5.0,8.0,16.0,35.0,50.0,68.0,72.0,65.0,53.0,69.0,49.0,59.0,54.0,56.0,36.0,25.0,32.0,24.0,18.0,16.0,18.0,16.0,13.0,13.0,14.0,18.0,13.0,23.0,16.0,20.0,31.0,34.0,23.0,24.0,25.0,26.0,23.0,22.0,27.0,37.0,49.0,59.0,88.0,104.0,91.0,150.0,145.0,158.0,128.0,114.0,89.0,86.0,65.0,67.0,67.0,46.0,50.0,56.0,33.0,57.0,47.0,34.0,25.0,23.0,25.0,18.0,9.0,11.0,9.0,9.0,19.0,11.0,9.0,9.0,23.0,9.0,23.0,14.0,16.0,20.0,16.0,18.0,7.0,15.0,8.0,11.0,20.0,33.0,22.0,30.0,20.0,15.0,12.0,8.0,5.0,5.0,6.0,4.0,3.0,3.0,3.0,0.0
50,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,6.0,11.0,17.0,17.0,37.0,47.0,51.0,54.0,50.0,36.0,33.0,36.0,34.0,21.0,19.0,37.0,20.0,34.0,23.0,22.0,18.0,29.0,30.0,28.0,37.0,30.0,47.0,39.0,26.0,27.0,30.0,17.0,7.0,6.0,15.0,8.0,8.0,14.0,19.0,14.0,25.0,26.0,33.0,32.0,29.0,46.0,59.0,105.0,127.0,150.0,125.0,118.0,94.0,64.0,52.0,41.0,18.0,18.0,9.0,8.0,8.0,10.0,6.0,2.0,5.0,3.0,2.0,6.0,1.0,5.0,4.0,6.0,7.0,6.0,8.0,11.0,11.0,11.0,13.0,24.0,40.0,44.0,44.0,28.0,18.0,20.0,8.0,6.0,7.0,4.0,3.0,3.0,1.0,4.0,0.0
52,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,10.0,10.0,16.0,17.0,19.0,6.0,16.0,14.0,11.0,26.0,37.0,44.0,57.0,62.0,72.0,40.0,47.0,48.0,35.0,41.0,22.0,19.0,18.0,18.0,18.0,19.0,21.0,18.0,26.0,21.0,19.0,32.0,29.0,51.0,55.0,70.0,82.0,111.0,109.0,87.0,59.0,47.0,32.0,17.0,11.0,17.0,11.0,17.0,16.0,21.0,24.0,35.0,33.0,72.0,89.0,123.0,110.0,97.0,110.0,92.0,84.0,64.0,55.0,57.0,39.0,27.0,27.0,20.0,19.0,17.0,9.0,11.0,8.0,7.0,4.0,6.0,8.0,4.0,9.0,3.0,3.0,10.0,3.0,5.0,2.0,2.0,4.0,10.0,13.0,36.0,61.0,63.0,41.0,35.0,22.0,14.0,10.0,6.0,16.0,0.0,8.0,5.0,2.0,1.0,1.0
54,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,5.0,2.0,6.0,21.0,52.0,87.0,120.0,108.0,96.0,87.0,57.0,59.0,39.0,42.0,39.0,47.0,43.0,44.0,60.0,60.0,47.0,62.0,93.0,107.0,107.0,149.0,148.0,147.0,140.0,122.0,98.0,79.0,69.0,42.0,34.0,14.0,30.0,17.0,18.0,12.0,16.0,11.0,24.0,19.0,36.0,37.0,40.0,63.0,68.0,78.0,113.0,82.0,113.0,91.0,111.0,122.0,87.0,86.0,41.0,36.0,45.0,23.0,21.0,19.0,17.0,18.0,16.0,13.0,18.0,26.0,26.0,32.0,35.0,40.0,43.0,45.0,49.0,44.0,46.0,36.0,37.0,20.0,39.0,54.0,64.0,57.0,51.0,43.0,24.0,24.0,18.0,12.0,14.0,8.0,6.0,9.0,8.0,3.0
63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,7.0,8.0,10.0,7.0,10.0,14.0,15.0,19.0,19.0,43.0,38.0,37.0,33.0,48.0,41.0,43.0,38.0,47.0,48.0,49.0,42.0,51.0,45.0,40.0,38.0,32.0,26.0,24.0,24.0,21.0,19.0,19.0,21.0,24.0,45.0,33.0,35.0,22.0,31.0,41.0,32.0,27.0,28.0,34.0,32.0,39.0,35.0,47.0,41.0,45.0,31.0,17.0,16.0,7.0,13.0,7.0,6.0,5.0,13.0,10.0,14.0,7.0,9.0,14.0,9.0,12.0,11.0,18.0,18.0,9.0,11.0,10.0,17.0,16.0,21.0,50.0,37.0,35.0,28.0,28.0,11.0,9.0,5.0,6.0,4.0,3.0,1.0,2.0,5.0,1.0,3.0
