date,retail_and_recreation_percent_change_from_baseline_Chile,grocery_and_pharmacy_percent_change_from_baseline_Chile,parks_percent_change_from_baseline_Chile,transit_stations_percent_change_from_baseline_Chile,workplaces_percent_change_from_baseline_Chile,residential_percent_change_from_baseline_Chile
2020-09-24,-48.63492063492063,-30.633333333333333,-51.36619718309859,-47.625,-28.073529411764707,20.327868852459016
2020-09-25,-48.63636363636363,-29.1,-52.67605633802817,-49.46875,-26.75,22.18032786885246
2020-09-26,-57.15625,-36.96774193548387,-59.36619718309859,-57.0625,-22.582089552238806,21.74137931034483
2020-09-27,-62.01587301587302,-44.14754098360656,-62.28169014084507,-62.01639344262295,-22.78787878787879,20.51851851851852
2020-09-28,-46.296875,-29.6,-49.45070422535211,-46.12698412698413,-25.63235294117647,19.37704918032787
2020-09-29,-48.34920634920635,-30.416666666666668,-52.63380281690141,-46.274193548387096,-27.323529411764707,19.295081967213115
2020-09-30,-46.523809523809526,-25.7,-51.63380281690141,-44.38095238095238,-27.544117647058822,18.258064516129032
2020-10-01,-46.03125,-23.366666666666667,-52.394366197183096,-44.77777777777778,-26.852941176470587,18.081967213114755
2020-10-02,-43.61904761904762,-19.133333333333333,-49.309859154929576,-39.984375,-24.852941176470587,18.540983606557376
2020-10-03,-58.1875,-33.888888888888886,-59.59154929577465,-55.859375,-26.671641791044777,21.03448275862069
2020-10-04,-62.483870967741936,-42.52459016393443,-63.15492957746479,-61.483870967741936,-26.21212121212121,19.92452830188679
2020-10-05,-41.285714285714285,-20.366666666666667,-48.38028169014085,-41.57142857142857,-25.794117647058822,16.147540983606557
2020-10-06,-41.93650793650794,-21.583333333333332,-49.225352112676056,-41.12698412698413,-26.794117647058822,16.0
2020-10-07,-43.111111111111114,-22.233333333333334,-48.53521126760563,-41.774193548387096,-24.808823529411764,16.483870967741936
2020-10-08,-44.142857142857146,-21.8,-48.84507042253521,-41.682539682539684,-25.38235294117647,17.75409836065574
2020-10-09,-42.78125,-20.366666666666667,-45.50704225352113,-39.734375,-23.91176470588235,18.540983606557376
2020-10-10,-58.484375,-37.0,-57.859154929577464,-56.707692307692305,-22.970149253731343,21.637931034482758
2020-10-11,-61.74603174603175,-41.9344262295082,-59.070422535211264,-63.95,-23.09090909090909,20.11320754716981
2020-10-12,-69.03225806451613,-48.46666666666667,-57.2112676056338,-65.125,-65.55072463768116,29.183333333333334
2020-10-13,-39.23809523809524,-17.133333333333333,-46.66197183098591,-31.603174603174605,-23.41176470588235,14.746031746031745
2020-10-14,-42.90625,-22.566666666666666,-47.19718309859155,-37.96825396825397,-23.47826086956522,16.93548387096774
2020-10-15,-42.3125,-20.6,-46.690140845070424,-37.523809523809526,-23.507246376811594,17.295081967213115
2020-10-16,-40.6875,-16.633333333333333,-44.563380281690144,-36.015625,-22.71014492753623,17.524590163934427
2020-10-17,-58.0625,-34.333333333333336,-58.38028169014085,-54.890625,-23.52238805970149,21.413793103448278
2020-10-18,-63.20634920634921,-44.50819672131148,-60.943661971830984,-60.306451612903224,-23.96969696969697,20.67924528301887
2020-10-19,-41.578125,-22.016393442622952,-47.183098591549296,-38.3968253968254,-21.88235294117647,16.278688524590162
2020-10-20,-41.09375,-20.7,-45.11267605633803,-37.0,-22.176470588235293,15.870967741935484
2020-10-21,-42.15625,-21.4,-44.859154929577464,-35.645161290322584,-20.926470588235293,16.35483870967742
2020-10-22,-41.50769230769231,-20.75,-43.36619718309859,-35.4375,-21.470588235294116,16.540983606557376
2020-10-23,-41.0,-18.066666666666666,-43.42253521126761,-34.046875,-20.470588235294116,17.21311475409836
2020-10-24,-55.171875,-31.43548387096774,-55.36619718309859,-51.96825396825397,-19.492537313432837,19.810344827586206
2020-10-25,-47.74603174603175,-29.0,-28.225352112676056,-31.612903225806452,-9.409090909090908,12.418181818181818
2020-10-26,-41.285714285714285,-22.4,-45.61971830985915,-37.666666666666664,-21.352941176470587,16.37704918032787
2020-10-27,-41.734375,-21.583333333333332,-48.0,-35.92063492063492,-21.455882352941178,16.229508196721312
2020-10-28,-41.703125,-21.816666666666666,-46.91549295774648,-36.935483870967744,-19.75,15.96774193548387
2020-10-29,-40.109375,-18.733333333333334,-45.056338028169016,-34.53125,-19.794117647058822,15.60655737704918
2020-10-30,-35.753846153846155,-10.4,-40.80281690140845,-27.671875,-18.58823529411765,14.290322580645162
2020-10-31,-55.4,-28.112903225806452,-52.2112676056338,-51.66129032258065,-31.895522388059703,19.103448275862068
2020-11-01,-58.234375,-37.622950819672134,-55.971830985915496,-55.63492063492063,-21.46969696969697,16.38888888888889
2020-11-02,-37.8,-18.311475409836067,-44.74647887323944,-36.12698412698413,-20.08823529411765,14.721311475409836
2020-11-03,-37.92307692307692,-18.016666666666666,-45.33802816901409,-35.225806451612904,-20.61764705882353,14.761904761904763
2020-11-04,-39.12698412698413,-18.721311475409838,-46.352112676056336,-36.274193548387096,-19.13235294117647,15.53225806451613
2020-11-05,-38.73015873015873,-18.033333333333335,-44.605633802816904,-35.41269841269841,-19.38235294117647,15.37704918032787
2020-11-06,-36.738461538461536,-14.133333333333333,-41.32394366197183,-33.921875,-18.38235294117647,15.262295081967213
2020-11-07,-47.753846153846155,-25.64516129032258,-50.070422535211264,-47.390625,-18.940298507462686,16.779661016949152
2020-11-08,-51.65079365079365,-33.14754098360656,-51.183098591549296,-50.87096774193548,-19.363636363636363,15.909090909090908
2020-11-09,-38.546875,-20.16393442622951,-42.7887323943662,-37.225806451612904,-19.044117647058822,14.80327868852459
2020-11-10,-38.21875,-19.733333333333334,-42.985915492957744,-36.38709677419355,-19.75,14.435483870967742
2020-11-11,-39.6031746031746,-20.766666666666666,-44.70422535211268,-37.483870967741936,-18.66176470588235,15.080645161290322
2020-11-12,-39.34375,-20.833333333333332,-44.42253521126761,-36.666666666666664,-19.397058823529413,15.672131147540984
2020-11-13,-38.890625,-14.566666666666666,-45.056338028169016,-35.546875,-18.176470588235293,15.885245901639344
2020-11-14,-47.03076923076923,-26.419354838709676,-48.83098591549296,-45.71875,-17.970149253731343,16.45762711864407
2020-11-15,-50.92307692307692,-32.377049180327866,-49.57746478873239,-46.26984126984127,-17.53030303030303,15.055555555555555
2020-11-16,-37.15873015873016,-19.216666666666665,-42.04225352112676,-35.58064516129032,-17.676470588235293,14.032786885245901
2020-11-17,-39.79032258064516,-19.766666666666666,-45.80281690140845,-36.645161290322584,-18.705882352941178,14.688524590163935
2020-11-18,-38.10769230769231,-18.833333333333332,-42.859154929577464,-35.96825396825397,-17.264705882352942,13.96774193548387
2020-11-19,-38.49230769230769,-19.2,-43.80281690140845,-35.9375,-17.926470588235293,14.688524590163935
2020-11-20,-36.4375,-14.1,-41.80281690140845,-33.640625,-16.676470588235293,14.836065573770492
2020-11-21,-45.83076923076923,-25.048387096774192,-48.929577464788736,-43.890625,-16.059701492537314,15.915254237288135
2020-11-22,-50.75,-32.40983606557377,-50.605633802816904,-44.93650793650794,-17.196969696969695,14.962962962962964
2020-11-23,-37.93650793650794,-20.35,-44.0,-37.77777777777778,-16.676470588235293,14.278688524590164
2020-11-24,-37.888888888888886,-20.133333333333333,-45.0,-35.193548387096776,-17.41176470588235,13.887096774193548
2020-11-25,-39.3125,-21.1,-45.42253521126761,-36.38095238095238,-15.867647058823529,14.548387096774194
2020-11-26,-39.296875,-20.75,-44.76056338028169,-34.76190476190476,-16.426470588235293,14.59016393442623
2020-11-27,-37.215384615384615,-15.783333333333333,-43.521126760563384,-34.671875,-15.529411764705882,14.852459016393443
2020-11-28,-43.261538461538464,-21.241935483870968,-48.225352112676056,-42.265625,-13.298507462686567,14.898305084745763
2020-11-29,-53.4,-33.75409836065574,-46.49295774647887,-42.476190476190474,-15.303030303030303,13.703703703703704
2020-11-30,-32.0,-12.6,-41.15492957746479,-33.507936507936506,-14.279411764705882,12.672131147540984
2020-12-01,-32.65625,-11.683333333333334,-43.16901408450704,-31.73015873015873,-14.911764705882353,12.516129032258064
2020-12-02,-33.796875,-13.283333333333333,-42.70422535211268,-32.483870967741936,-13.147058823529411,12.806451612903226
2020-12-03,-33.111111111111114,-13.033333333333333,-42.08450704225352,-32.671875,-13.823529411764707,12.951612903225806
2020-12-04,-31.375,-8.9,-38.53521126760563,-28.484375,-12.867647058823529,12.78688524590164
2020-12-05,-37.46153846153846,-14.161290322580646,-43.23943661971831,-35.578125,-11.402985074626866,12.694915254237289
2020-12-06,-42.0,-21.62295081967213,-43.098591549295776,-42.01587301587302,-12.848484848484848,12.553571428571429
2020-12-07,-21.875,-1.1666666666666667,-30.788732394366196,-28.555555555555557,-19.897058823529413,10.403225806451612
2020-12-08,-50.765625,-27.283333333333335,-44.140845070422536,-46.921875,-55.529411764705884,21.885245901639344
2020-12-09,-29.5,-9.516666666666667,-37.394366197183096,-21.53968253968254,-11.5,10.564516129032258
2020-12-10,-32.078125,-13.466666666666667,-37.943661971830984,-31.640625,-13.044117647058824,12.887096774193548
2020-12-11,-32.03125,-12.45,-37.38028169014085,-33.40625,-12.264705882352942,13.950819672131148
2020-12-12,-47.184615384615384,-27.096774193548388,-49.28169014084507,-47.753846153846155,-12.970149253731343,17.56896551724138
2020-12-13,-50.90625,-32.21311475409836,-48.84507042253521,-49.857142857142854,-13.303030303030303,16.74074074074074
2020-12-14,-31.6875,-15.5,-34.732394366197184,-34.3968253968254,-13.014705882352942,12.46774193548387
2020-12-15,-28.203125,-9.616666666666667,-33.732394366197184,-28.548387096774192,-12.823529411764707,11.129032258064516
2020-12-16,-26.338461538461537,-6.15,-33.140845070422536,-27.095238095238095,-10.367647058823529,11.0
2020-12-17,-23.153846153846153,-3.3,-31.211267605633804,-26.21875,-10.647058823529411,10.629032258064516
2020-12-18,-20.83076923076923,0.6,-30.112676056338028,-23.26984126984127,-9.75,10.78688524590164
2020-12-19,-36.36923076923077,-13.419354838709678,-42.04225352112676,-38.92307692307692,-8.223880597014926,14.271186440677965
2020-12-20,-38.140625,-17.688524590163933,-42.53521126760563,-41.82539682539682,-5.606060606060606,13.964285714285714
2020-12-21,-13.523076923076923,6.327868852459017,-22.718309859154928,-18.3015873015873,-8.352941176470589,7.5396825396825395
2020-12-22,-11.523809523809524,13.216666666666667,-22.295774647887324,-15.19047619047619,-8.838235294117647,7.079365079365079
2020-12-23,-12.390625,18.423728813559322,-22.56338028169014,-12.32258064516129,-7.397058823529412,7.145161290322581
2020-12-24,-25.092307692307692,15.166666666666666,-29.183098591549296,-25.5625,-19.573529411764707,10.370967741935484
2020-12-25,-80.734375,-77.38333333333334,-52.478873239436616,-71.03174603174604,-69.42028985507247,26.34426229508197
2020-12-26,-50.625,-28.338709677419356,-48.63380281690141,-52.734375,-26.01492537313433,18.43103448275862
2020-12-27,-52.46875,-33.0655737704918,-49.42253521126761,-50.0,-16.272727272727273,16.125
2020-12-28,-22.828125,-4.216666666666667,-32.394366197183096,-25.38095238095238,-11.926470588235293,10.60655737704918
2020-12-29,-21.793650793650794,2.1666666666666665,-33.521126760563384,-23.952380952380953,-12.75,10.274193548387096
2020-12-30,-20.09375,12.559322033898304,-30.309859154929576,-18.142857142857142,-11.205882352941176,9.661290322580646
2020-12-31,-28.921875,14.85,-31.056338028169016,-28.682539682539684,-22.926470588235293,11.131147540983607
2021-01-01,-81.43076923076923,-79.76666666666667,-49.54929577464789,-72.0,-71.98550724637681,24.37704918032787
2021-01-02,-53.84375,-29.79032258064516,-46.45070422535211,-53.59375,-33.35820895522388,18.344827586206897
2021-01-03,-53.23076923076923,-32.85245901639344,-47.309859154929576,-47.22222222222222,-17.666666666666668,14.964912280701755
2021-01-04,-26.953125,-7.180327868852459,-32.267605633802816,-28.253968253968253,-14.852941176470589,11.37704918032787
2021-01-05,-26.828125,-6.25,-31.845070422535212,-28.49206349206349,-15.632352941176471,11.435483870967742
2021-01-06,-28.952380952380953,-8.933333333333334,-34.46478873239437,-29.0,-15.235294117647058,12.580645161290322
2021-01-07,-28.58730158730159,-8.9,-32.943661971830984,-28.793650793650794,-16.014705882352942,12.704918032786885
2021-01-08,-28.753846153846155,-7.65,-33.28169014084507,-27.6875,-15.647058823529411,12.885245901639344
2021-01-09,-46.738461538461536,-23.677419354838708,-48.54929577464789,-47.984375,-19.52238805970149,17.54237288135593
2021-01-10,-52.75,-31.229508196721312,-51.71830985915493,-52.58730158730159,-20.37878787878788,16.944444444444443
2021-01-11,-26.40625,-7.377049180327869,-31.971830985915492,-26.095238095238095,-16.705882352941178,11.524590163934427
2021-01-12,-26.4375,-6.333333333333333,-30.464788732394368,-26.11111111111111,-18.11764705882353,10.682539682539682
2021-01-13,-28.46153846153846,-8.5,-31.985915492957748,-23.349206349206348,-18.485294117647058,9.870967741935484
2021-01-14,-37.953125,-20.65,-38.774647887323944,-34.80952380952381,-23.985294117647058,13.852459016393443
2021-01-15,-38.07692307692308,-17.5,-38.71830985915493,-34.859375,-23.808823529411764,14.216666666666667
2021-01-16,-56.84615384615385,-33.82258064516129,-53.309859154929576,-53.5,-27.582089552238806,18.517241379310345
2021-01-17,-60.07936507936508,-39.91803278688525,-55.690140845070424,-56.774193548387096,-25.4,17.30909090909091
2021-01-18,-34.125,-16.216666666666665,-34.098591549295776,-30.126984126984127,-23.676470588235293,12.049180327868852
2021-01-19,-34.66153846153846,-16.183333333333334,-33.23943661971831,-32.12698412698413,-23.91176470588235,12.01639344262295
2021-01-20,-35.276923076923076,-16.05,-33.816901408450704,-32.142857142857146,-22.720588235294116,12.516129032258064
2021-01-21,-35.61538461538461,-15.95,-34.11267605633803,-32.46031746031746,-23.205882352941178,13.344262295081966
2021-01-22,-34.55384615384615,-13.283333333333333,-33.11267605633803,-30.21875,-22.705882352941178,13.508196721311476
2021-01-23,-57.07692307692308,-33.20967741935484,-52.140845070422536,-52.96875,-26.681818181818183,18.627118644067796
2021-01-24,-59.671875,-38.81967213114754,-54.267605633802816,-56.58730158730159,-25.692307692307693,17.07547169811321
2021-01-25,-33.276923076923076,-14.45,-32.436619718309856,-30.174603174603174,-22.852941176470587,12.573770491803279
2021-01-26,-33.296875,-16.06779661016949,-33.36619718309859,-32.36507936507937,-23.426470588235293,12.836065573770492
2021-01-27,-34.353846153846156,-17.322033898305083,-34.33802816901409,-30.984126984126984,-22.470588235294116,13.360655737704919
2021-01-28,-36.353846153846156,-16.966666666666665,-36.15492957746479,-34.74603174603175,-23.147058823529413,14.065573770491802
2021-01-29,-35.815384615384616,-11.35,-38.605633802816904,-31.90625,-23.029411764705884,14.639344262295081
2021-01-30,-58.01538461538462,-31.806451612903224,-56.7887323943662,-54.703125,-29.257575757575758,19.736842105263158
2021-01-31,-60.171875,-36.32786885245902,-57.91549295774648,-56.6031746031746,-26.56923076923077,18.75
2021-02-01,-29.369230769230768,-7.416666666666667,-30.028169014084508,-29.322580645161292,-19.369230769230768,11.85483870967742
2021-02-02,-29.338461538461537,-7.366666666666666,-28.08450704225352,-27.857142857142858,-20.353846153846153,11.555555555555555
2021-02-03,-31.138461538461538,-9.216666666666667,-28.633802816901408,-28.825396825396826,-19.446153846153845,11.73015873015873
2021-02-04,-34.30769230769231,-13.716666666666667,-30.830985915492956,-29.793650793650794,-21.23076923076923,12.741935483870968
2021-02-05,-32.58461538461538,-8.816666666666666,-29.690140845070424,-26.53125,-20.49230769230769,13.14516129032258
2021-02-06,-55.43076923076923,-29.467741935483872,-51.70422535211268,-50.857142857142854,-25.84375,18.620689655172413
2021-02-07,-58.6031746031746,-36.868852459016395,-53.394366197183096,-53.32258064516129,-24.19047619047619,17.425925925925927
2021-02-08,-29.6,-8.459016393442623,-27.169014084507044,-23.73015873015873,-20.692307692307693,11.129032258064516
2021-02-09,-30.890625,-9.083333333333334,-27.56338028169014,-25.92063492063492,-21.2,11.064516129032258
2021-02-10,-32.44615384615385,-11.133333333333333,-28.52112676056338,-26.873015873015873,-20.476923076923075,11.838709677419354
2021-02-11,-30.29230769230769,-9.2,-30.816901408450704,-26.140625,-20.523076923076925,12.161290322580646
2021-02-12,-28.753846153846155,-4.85,-28.535211267605632,-23.859375,-19.56923076923077,12.016129032258064
2021-02-13,-50.13846153846154,-21.612903225806452,-48.95774647887324,-46.265625,-24.125,16.68421052631579
2021-02-14,-51.46031746031746,-29.081967213114755,-50.070422535211264,-45.77777777777778,-20.07936507936508,15.74074074074074
2021-02-15,-25.323076923076922,-4.80327868852459,-25.746478873239436,-21.18032786885246,-19.676923076923078,10.0
2021-02-16,-23.484375,-2.466666666666667,-24.211267605633804,-20.919354838709676,-19.876923076923077,9.790322580645162
2021-02-17,-26.815384615384616,-6.593220338983051,-27.422535211267604,-22.841269841269842,-18.46153846153846,10.96774193548387
2021-02-18,-25.6,-4.65,-26.87323943661972,-22.58730158730159,-19.56923076923077,11.419354838709678
2021-02-19,-24.753846153846155,-1.0,-23.225352112676056,-18.03125,-18.646153846153847,10.887096774193548
2021-02-20,-49.33846153846154,-23.887096774193548,-47.436619718309856,-44.333333333333336,-23.515625,16.614035087719298
2021-02-21,-53.44615384615385,-31.229508196721312,-51.29577464788732,-44.41935483870968,-22.428571428571427,15.722222222222221
2021-02-22,-21.50769230769231,-0.8360655737704918,-23.619718309859156,-17.80952380952381,-15.446153846153846,8.935483870967742
2021-02-23,-23.015625,-2.8,-24.633802816901408,-19.873015873015873,-16.107692307692307,9.258064516129032
2021-02-24,-24.43076923076923,-5.338983050847458,-25.802816901408452,-21.365079365079364,-15.015384615384615,9.838709677419354
2021-02-25,-23.630769230769232,-3.8333333333333335,-24.845070422535212,-21.142857142857142,-15.2,9.516129032258064
2021-02-26,-21.046153846153846,2.0166666666666666,-22.830985915492956,-17.34375,-14.046153846153846,8.741935483870968
2021-02-27,-46.52307692307692,-18.629032258064516,-47.08450704225352,-42.93650793650794,-21.015625,15.03448275862069
2021-02-28,-50.15625,-25.737704918032787,-50.50704225352113,-42.483870967741936,-18.0,14.267857142857142
2021-03-01,-20.73846153846154,0.6721311475409836,-29.549295774647888,-20.285714285714285,-10.584615384615384,8.14516129032258
2021-03-02,-22.34375,-0.5666666666666667,-31.295774647887324,-21.0,-11.307692307692308,8.587301587301587
2021-03-03,-23.83076923076923,-1.8166666666666667,-32.098591549295776,-21.661290322580644,-11.0,9.225806451612904
2021-03-04,-26.184615384615384,-4.7,-33.28169014084507,-23.07936507936508,-12.507692307692308,10.258064516129032
2021-03-05,-21.984375,1.6166666666666667,-31.028169014084508,-20.96875,-11.2,9.5
2021-03-06,-56.04615384615385,-27.580645161290324,-55.859154929577464,-51.04761904761905,-25.171875,19.105263157894736
2021-03-07,-60.21875,-35.09836065573771,-59.25352112676056,-50.83870967741935,-22.682539682539684,18.39622641509434
2021-03-08,-21.6875,-0.9344262295081968,-31.323943661971832,-23.0,-9.723076923076922,9.258064516129032
2021-03-09,-26.047619047619047,-5.166666666666667,-36.40845070422535,-24.317460317460316,-11.046153846153846,9.873015873015873
2021-03-10,-28.078125,-6.483333333333333,-39.45070422535211,-24.19047619047619,-9.938461538461539,11.193548387096774
2021-03-11,-31.46875,-10.916666666666666,-38.95774647887324,-27.580645161290324,-11.907692307692308,12.53968253968254
2021-03-12,-27.578125,-3.5833333333333335,-35.352112676056336,-25.640625,-10.338461538461539,11.709677419354838
2021-03-13,-61.38461538461539,-35.11290322580645,-60.36619718309859,-55.11290322580645,-26.6875,21.12280701754386
2021-03-14,-64.765625,-40.540983606557376,-63.25352112676056,-54.57377049180328,-24.952380952380953,20.12727272727273
2021-03-15,-31.78125,-10.540983606557377,-41.985915492957744,-31.174603174603174,-10.723076923076922,12.095238095238095
2021-03-16,-32.63492063492063,-10.916666666666666,-41.563380281690144,-30.634920634920636,-11.738461538461538,12.412698412698413
2021-03-17,-33.25,-11.85,-41.0,-29.158730158730158,-9.8,12.968253968253968
2021-03-18,-36.921875,-15.6,-43.29577464788732,-32.34920634920635,-11.615384615384615,14.661290322580646
2021-03-19,-33.828125,-8.616666666666667,-41.11267605633803,-29.84375,-9.938461538461539,14.35483870967742
2021-03-20,-61.84615384615385,-35.096774193548384,-62.23943661971831,-56.62903225806452,-26.15625,22.105263157894736
2021-03-21,-65.96875,-41.83606557377049,-64.49295774647888,-56.516666666666666,-24.603174603174605,20.821428571428573
2021-03-22,-36.328125,-14.98360655737705,-44.16901408450704,-34.79365079365079,-10.96923076923077,14.32258064516129
2021-03-23,-36.888888888888886,-12.75,-45.84507042253521,-33.76190476190476,-11.861538461538462,14.079365079365079
2021-03-24,-36.515625,-12.135593220338983,-45.394366197183096,-32.55555555555556,-11.061538461538461,14.444444444444445
2021-03-25,-42.296875,-15.133333333333333,-48.16901408450704,-39.26984126984127,-13.96923076923077,16.887096774193548
2021-03-26,-36.815384615384616,-0.31666666666666665,-43.28169014084507,-36.87301587301587,-11.738461538461538,16.096774193548388
2021-03-27,-83.87096774193549,-81.33870967741936,-77.07042253521126,-77.60344827586206,-47.421875,32.63157894736842
2021-03-28,-84.45,-83.58064516129032,-77.36619718309859,-76.12068965517241,-44.476190476190474,29.490909090909092
2021-03-29,-41.203125,-14.98360655737705,-48.23943661971831,-39.682539682539684,-13.323076923076924,15.412698412698413
2021-03-30,-40.82258064516129,-14.183333333333334,-47.816901408450704,-37.65079365079365,-13.923076923076923,15.507936507936508
2021-03-31,-37.8125,-6.433333333333334,-46.15492957746479,-32.04761904761905,-13.692307692307692,15.174603174603174
2021-04-01,-32.246153846153845,8.583333333333334,-40.63380281690141,-26.112903225806452,-14.8,13.222222222222221
2021-04-02,-77.26153846153846,-52.0,-67.29577464788733,-68.85245901639344,-66.26153846153846,36.17741935483871
2021-04-03,-73.43076923076923,-51.145161290322584,-68.59154929577464,-69.54098360655738,-45.421875,27.82456140350877
2021-04-04,-71.16129032258064,-52.53225806451613,-69.01408450704226,-63.52542372881356,-26.936507936507937,22.527272727272727
2021-04-05,-43.234375,-19.16393442622951,-50.57746478873239,-40.3968253968254,-16.692307692307693,17.238095238095237
2021-04-06,-45.234375,-21.316666666666666,-52.45070422535211,-42.111111111111114,-18.2,17.936507936507937
2021-04-07,-45.34375,-21.416666666666668,-51.66197183098591,-42.0,-18.046153846153846,18.3015873015873
2021-04-08,-48.703125,-25.901639344262296,-54.15492957746479,-43.61904761904762,-19.46153846153846,20.20967741935484
2021-04-09,-46.25,-19.639344262295083,-52.098591549295776,-44.19047619047619,-17.446153846153845,20.919354838709676
2021-04-10,-64.61538461538461,-39.87301587301587,-66.25352112676056,-62.193548387096776,-27.765625,24.57894736842105
2021-04-11,-69.90625,-49.03225806451613,-69.53521126760563,-63.6,-27.03174603174603,23.754716981132077
2021-04-12,-48.421875,-29.098360655737704,-53.028169014084504,-45.06349206349206,-18.06153846153846,19.322580645161292
2021-04-13,-49.317460317460316,-28.688524590163933,-53.29577464788732,-43.61904761904762,-19.50769230769231,18.857142857142858
2021-04-14,-49.15873015873016,-28.55,-54.36619718309859,-42.96825396825397,-19.26153846153846,19.634920634920636
2021-04-15,-48.73015873015873,-26.491803278688526,-53.309859154929576,-42.26984126984127,-18.83076923076923,19.967741935483872
2021-04-16,-46.734375,-20.295081967213115,-52.183098591549296,-42.79365079365079,-17.153846153846153,20.870967741935484
2021-04-17,-61.53846153846154,-35.854838709677416,-63.774647887323944,-59.73015873015873,-25.4375,23.29824561403509
2021-04-18,-68.50769230769231,-46.50819672131148,-68.50704225352112,-62.6,-25.61904761904762,22.79245283018868
2021-04-19,-45.23809523809524,-24.758064516129032,-52.59154929577465,-42.63492063492063,-16.16923076923077,18.56451612903226
2021-04-20,-45.66129032258065,-24.016666666666666,-52.80281690140845,-40.507936507936506,-16.723076923076924,18.19047619047619
2021-04-21,-47.317460317460316,-25.34426229508197,-53.40845070422535,-40.79365079365079,-16.76923076923077,19.22222222222222
2021-04-22,-46.421875,-23.983606557377048,-52.87323943661972,-41.93650793650794,-15.830769230769231,19.5
2021-04-23,-43.95384615384615,-17.868852459016395,-51.394366197183096,-41.609375,-13.938461538461539,20.20967741935484
2021-04-24,-59.323076923076925,-32.75806451612903,-61.12676056338028,-58.015625,-22.5625,22.43859649122807
2021-04-25,-66.0625,-43.67213114754098,-65.25352112676056,-60.19672131147541,-22.285714285714285,21.363636363636363
2021-04-26,-42.84375,-22.704918032786885,-50.690140845070424,-40.523809523809526,-13.076923076923077,17.596774193548388
2021-04-27,-42.63492063492063,-20.833333333333332,-51.57746478873239,-39.41269841269841,-14.061538461538461,17.661290322580644
2021-04-28,-41.904761904761905,-19.37704918032787,-50.66197183098591,-38.36507936507937,-13.661538461538461,17.571428571428573
2021-04-29,-40.0625,-15.721311475409836,-49.0,-36.06349206349206,-13.415384615384616,17.725806451612904
2021-04-30,-34.19047619047619,-0.6166666666666667,-46.54929577464789,-32.171875,-12.0,17.322580645161292
2021-05-01,-74.765625,-66.90322580645162,-65.43661971830986,-62.62903225806452,-48.215384615384615,26.87719298245614
2021-05-02,-58.476190476190474,-24.459016393442624,-65.11267605633803,-56.131147540983605,-21.603174603174605,20.660377358490567
2021-05-03,-32.04761904761905,-4.950819672131147,-45.76056338028169,-32.92063492063492,-10.6,15.67741935483871
2021-05-04,-32.904761904761905,-6.416666666666667,-45.83098591549296,-31.444444444444443,-10.923076923076923,15.492063492063492
2021-05-05,-32.95238095238095,-7.016666666666667,-44.76056338028169,-30.73015873015873,-10.76923076923077,15.793650793650794
2021-05-06,-32.5625,-7.066666666666666,-44.563380281690144,-30.50793650793651,-11.753846153846155,16.03174603174603
2021-05-07,-28.3125,1.7,-41.71830985915493,-26.625,-8.953846153846154,16.258064516129032
2021-05-08,-47.28125,-11.209677419354838,-53.816901408450704,-46.93650793650794,-17.78125,19.07017543859649
2021-05-09,-56.42857142857143,-29.508196721311474,-58.76056338028169,-49.16129032258065,-7.111111111111111,16.35185185185185
2021-05-10,-28.095238095238095,-7.688524590163935,-42.774647887323944,-29.50793650793651,-9.276923076923078,14.428571428571429
2021-05-11,-27.65625,-5.933333333333334,-42.61971830985915,-26.77777777777778,-9.692307692307692,14.507936507936508
2021-05-12,-28.5,-4.950819672131147,-43.33802816901409,-26.063492063492063,-10.153846153846153,15.253968253968255
2021-05-13,-27.078125,-3.783333333333333,-41.732394366197184,-25.285714285714285,-11.015384615384615,15.32258064516129
2021-05-14,-22.609375,9.7,-39.0,-21.25,-10.076923076923077,15.129032258064516
2021-05-15,-67.171875,-60.61290322580645,-49.38028169014085,-49.888888888888886,-41.046875,21.70689655172414
2021-05-16,-57.5,-54.47540983606557,-40.225352112676056,-38.88709677419355,-16.444444444444443,16.166666666666668
2021-05-17,-19.265625,2.9344262295081966,-38.95774647887324,-22.22222222222222,-7.461538461538462,13.46031746031746
2021-05-18,-21.5625,1.1333333333333333,-41.42253521126761,-20.22222222222222,-6.507692307692308,13.317460317460318
2021-05-19,-23.09375,0.7,-42.478873239436616,-21.58730158730159,-6.676923076923077,14.53968253968254
2021-05-20,-13.318181818181818,13.576271186440678,-34.67605633802817,-10.451612903225806,-6.492307692307692,11.412698412698413
2021-05-21,-58.15384615384615,-27.733333333333334,-51.63380281690141,-50.546875,-56.738461538461536,30.311475409836067
2021-05-22,-47.796875,-18.825396825396826,-50.42253521126761,-47.714285714285715,-21.984375,20.862068965517242
2021-05-23,-55.4375,-32.459016393442624,-55.352112676056336,-43.81967213114754,-15.952380952380953,18.90740740740741
2021-05-24,-15.890625,3.0655737704918034,-36.774647887323944,-16.77777777777778,-3.523076923076923,12.793650793650794
2021-05-25,-19.70769230769231,-0.06666666666666667,-38.225352112676056,-18.56451612903226,-3.4307692307692306,13.158730158730158
2021-05-26,-20.96923076923077,-1.9491525423728813,-38.985915492957744,-17.88888888888889,-3.876923076923077,13.793650793650794
2021-05-27,-21.415384615384614,-0.6833333333333333,-40.33802816901409,-21.161290322580644,-4.7384615384615385,14.34920634920635
