date,retail_and_recreation_percent_change_from_baseline_Peru,grocery_and_pharmacy_percent_change_from_baseline_Peru,parks_percent_change_from_baseline_Peru,transit_stations_percent_change_from_baseline_Peru,workplaces_percent_change_from_baseline_Peru,residential_percent_change_from_baseline_Peru
2020-04-28,-69.42105263157895,-57.67741935483871,-58.583333333333336,-76.816091954023,-54.87378640776699,30.53846153846154
2020-04-29,-69.43037974683544,-58.04838709677419,-58.42857142857143,-77.26190476190476,-54.950980392156865,32.16
2020-04-30,-69.0632911392405,-56.9344262295082,-57.70676691729323,-76.48837209302326,-53.99029126213592,31.80392156862745
2020-05-01,-73.9746835443038,-62.74193548387097,-63.96212121212121,-80.6987951807229,-61.61165048543689,37.25
2020-05-02,-72.1125,-59.82539682539682,-60.03030303030303,-78.62068965517241,-49.88775510204081,30.733333333333334
2020-05-03,-91.27536231884058,-94.63333333333334,-80.33333333333333,-91.8923076923077,-62.67368421052632,34.592592592592595
2020-05-04,-67.56410256410257,-53.91935483870968,-55.371212121212125,-76.58620689655173,-51.07843137254902,31.392156862745097
2020-05-05,-68.28571428571429,-56.725806451612904,-57.88636363636363,-76.34117647058824,-53.19607843137255,31.48076923076923
2020-05-06,-73.01351351351352,-56.54838709677419,-56.6015037593985,-75.81818181818181,-52.90196078431372,32.15384615384615
2020-05-07,-82.22058823529412,-58.774193548387096,-58.60606060606061,-75.72941176470589,-53.64705882352941,32.69230769230769
2020-05-08,-80.92647058823529,-54.83606557377049,-56.55223880597015,-75.06896551724138,-50.80392156862745,33.53846153846154
2020-05-09,-79.0,-47.84126984126984,-52.76865671641791,-72.96703296703296,-43.876288659793815,27.25
2020-05-10,-95.625,-93.07936507936508,-77.74418604651163,-89.92647058823529,-57.9468085106383,32.63333333333333
2020-05-11,-79.66153846153846,-55.523809523809526,-53.541984732824424,-74.91954022988506,-49.0,30.26923076923077
2020-05-12,-79.73846153846154,-54.91935483870968,-54.87218045112782,-74.27272727272727,-49.85294117647059,30.23076923076923
2020-05-13,-80.35384615384615,-54.29032258064516,-52.45522388059702,-75.31395348837209,-49.98039215686274,30.71153846153846
2020-05-14,-80.32352941176471,-54.596774193548384,-52.265151515151516,-75.5679012345679,-50.509803921568626,30.692307692307693
2020-05-15,-79.97058823529412,-53.25806451612903,-52.0,-77.02352941176471,-48.76470588235294,32.61538461538461
2020-05-16,-80.30882352941177,-52.142857142857146,-53.16417910447761,-75.6590909090909,-43.34020618556701,28.23404255319149
2020-05-17,-95.73846153846154,-92.90625,-76.94573643410853,-92.078125,-59.61290322580645,33.766666666666666
2020-05-18,-76.86363636363636,-47.98412698412698,-48.149253731343286,-73.51764705882353,-45.11764705882353,29.452830188679247
2020-05-19,-78.60606060606061,-51.87096774193548,-51.17910447761194,-73.95454545454545,-47.431372549019606,30.32075471698113
2020-05-20,-78.83333333333333,-52.58064516129032,-50.582089552238806,-72.96470588235294,-47.5,30.76923076923077
2020-05-21,-78.91176470588235,-52.16129032258065,-52.06015037593985,-72.34482758620689,-47.94117647058823,31.326923076923077
2020-05-22,-79.1159420289855,-51.70967741935484,-51.71641791044776,-73.74712643678161,-45.64356435643565,32.21153846153846
2020-05-23,-78.40579710144928,-48.666666666666664,-50.46616541353384,-71.59550561797752,-38.270833333333336,27.1875
2020-05-24,-95.890625,-93.11111111111111,-77.6046511627907,-90.64179104477611,-58.212765957446805,33.86666666666667
2020-05-25,-73.3030303030303,-42.285714285714285,-44.473684210526315,-69.06741573033707,-42.15841584158416,28.037037037037038
2020-05-26,-75.18181818181819,-46.693548387096776,-47.65151515151515,-69.40449438202248,-43.1764705882353,28.12962962962963
2020-05-27,-75.72727272727273,-46.87096774193548,-46.578947368421055,-69.3103448275862,-42.59803921568628,28.745454545454546
2020-05-28,-76.40579710144928,-47.29032258064516,-47.97744360902256,-69.04444444444445,-42.872549019607845,29.203703703703702
2020-05-29,-76.21739130434783,-46.5,-48.41044776119403,-70.54545454545455,-41.32,30.314814814814813
2020-05-30,-76.2,-44.109375,-47.67910447761194,-69.29213483146067,-32.578947368421055,25.03846153846154
2020-05-31,-95.734375,-92.8125,-76.92248062015504,-90.2089552238806,-56.86021505376344,33.56666666666667
2020-06-01,-71.83076923076923,-40.61904761904762,-43.6390977443609,-67.58620689655173,-38.03,26.517857142857142
2020-06-02,-74.29850746268657,-44.53225806451613,-46.371212121212125,-67.8735632183908,-40.51485148514851,27.5
2020-06-03,-74.54545454545455,-45.29032258064516,-45.43283582089552,-68.12359550561797,-40.445544554455445,27.87272727272727
2020-06-04,-74.72463768115942,-44.37096774193548,-46.36842105263158,-67.7840909090909,-40.98019801980198,28.163636363636364
2020-06-05,-74.31428571428572,-43.725806451612904,-47.649253731343286,-69.9080459770115,-39.62,29.25925925925926
2020-06-06,-73.91304347826087,-41.06349206349206,-46.46268656716418,-68.05555555555556,-31.22340425531915,24.442307692307693
2020-06-07,-95.33846153846154,-92.296875,-76.5,-90.13432835820896,-55.72043010752688,33.233333333333334
2020-06-08,-70.51470588235294,-39.01587301587302,-43.21969696969697,-65.86363636363636,-31.952380952380953,25.660714285714285
2020-06-09,-72.22388059701493,-42.91935483870968,-45.440298507462686,-66.79545454545455,-34.1031746031746,26.089285714285715
2020-06-10,-71.95454545454545,-43.37096774193548,-44.65413533834587,-66.52222222222223,-34.57142857142857,26.45614035087719
2020-06-11,-72.68115942028986,-42.37096774193548,-44.96992481203007,-67.52222222222223,-35.088,26.875
2020-06-12,-72.91428571428571,-43.016129032258064,-45.57462686567164,-68.68539325842697,-33.072,27.78181818181818
2020-06-13,-72.3623188405797,-38.714285714285715,-43.8134328358209,-67.21348314606742,-25.775862068965516,22.92452830188679
2020-06-14,-94.76923076923077,-91.984375,-75.78461538461538,-90.32835820895522,-50.34188034188034,32.483870967741936
2020-06-15,-67.97014925373135,-36.142857142857146,-40.72932330827068,-65.5505617977528,-31.03174603174603,24.29824561403509
2020-06-16,-69.54411764705883,-37.87096774193548,-42.32330827067669,-65.78651685393258,-32.785714285714285,25.017857142857142
2020-06-17,-70.04545454545455,-39.774193548387096,-42.76119402985075,-65.41573033707866,-33.714285714285715,25.140350877192983
2020-06-18,-70.66197183098592,-39.54838709677419,-43.50375939849624,-65.21348314606742,-33.632,25.625
2020-06-19,-70.3013698630137,-39.33870967741935,-43.26119402985075,-66.61111111111111,-31.536,24.964912280701753
2020-06-20,-68.3013698630137,-30.09375,-38.78947368421053,-63.68539325842696,-22.13157894736842,19.641509433962263
2020-06-21,-93.75,-90.61904761904762,-73.75384615384615,-88.32857142857142,-46.12173913043478,29.84375
2020-06-22,-66.75757575757575,-38.317460317460316,-41.95454545454545,-65.67415730337079,-32.992063492063494,23.280701754385966
2020-06-23,-67.14925373134328,-36.26984126984127,-41.31578947368421,-65.06666666666666,-33.714285714285715,24.017543859649123
2020-06-24,-69.48529411764706,-41.15873015873016,-43.65151515151515,-64.96551724137932,-35.77165354330709,25.087719298245613
2020-06-25,-68.24657534246575,-36.66129032258065,-41.421052631578945,-64.86516853932584,-33.354330708661415,24.771929824561404
2020-06-26,-69.28378378378379,-37.75806451612903,-42.578947368421055,-65.8314606741573,-31.664,25.803571428571427
2020-06-27,-67.98611111111111,-33.73015873015873,-40.32835820895522,-63.977777777777774,-24.895652173913042,20.867924528301888
2020-06-28,-93.68181818181819,-90.88888888888889,-74.48091603053435,-88.53623188405797,-51.189655172413794,31.3125
2020-06-29,-66.35820895522389,-34.38095238095238,-42.29323308270677,-67.93333333333334,-41.881889763779526,26.50943396226415
2020-06-30,-63.14705882352941,-32.38709677419355,-37.128787878787875,-62.37078651685393,-30.448,22.333333333333332
2020-07-01,-63.72857142857143,-33.62903225806452,-37.43609022556391,-61.06741573033708,-31.208,22.68421052631579
2020-07-02,-64.97260273972603,-33.16129032258065,-37.857142857142854,-61.26136363636363,-31.873015873015873,23.42105263157895
2020-07-03,-66.04109589041096,-34.16129032258065,-39.208955223880594,-63.02247191011236,-30.728,24.70175438596491
2020-07-04,-64.93243243243244,-29.984126984126984,-38.02985074626866,-61.68888888888889,-22.862068965517242,20.22641509433962
2020-07-05,-82.04347826086956,-67.578125,-60.526315789473685,-79.2625,-37.35964912280702,24.210526315789473
2020-07-06,-60.130434782608695,-28.19047619047619,-34.86363636363637,-60.49438202247191,-29.864,21.31578947368421
2020-07-07,-62.405797101449274,-31.419354838709676,-37.18181818181818,-60.93181818181818,-31.848,21.94736842105263
2020-07-08,-63.55714285714286,-34.33870967741935,-37.67424242424242,-61.63636363636363,-31.325396825396826,22.56140350877193
2020-07-09,-63.81944444444444,-33.08064516129032,-39.06015037593985,-62.48275862068966,-31.158730158730158,23.333333333333332
2020-07-10,-64.57534246575342,-33.03225806451613,-39.255639097744364,-63.89010989010989,-29.68,24.19298245614035
2020-07-11,-63.78947368421053,-28.603174603174605,-36.201492537313435,-61.51685393258427,-21.156521739130437,19.49056603773585
2020-07-12,-79.91428571428571,-64.53846153846153,-57.669172932330824,-77.375,-35.08849557522124,22.666666666666668
2020-07-13,-60.53521126760563,-29.77777777777778,-35.84848484848485,-61.04494382022472,-29.188976377952756,21.655172413793103
2020-07-14,-56.026315789473685,-32.354838709677416,-38.39393939393939,-61.60227272727273,-31.008,21.596491228070175
2020-07-15,-52.01298701298701,-33.483870967741936,-39.128787878787875,-60.89772727272727,-29.72222222222222,22.103448275862068
2020-07-16,-52.721518987341774,-31.612903225806452,-39.045112781954884,-59.18181818181818,-30.576,22.17543859649123
2020-07-17,-53.7125,-32.88709677419355,-40.142857142857146,-61.417582417582416,-29.024193548387096,23.155172413793103
2020-07-18,-51.91566265060241,-28.555555555555557,-37.43283582089552,-58.96551724137931,-21.20689655172414,18.73076923076923
2020-07-19,-69.22077922077922,-62.453125,-57.2406015037594,-73.3625,-33.876106194690266,21.82051282051282
2020-07-20,-49.1025641025641,-29.841269841269842,-36.48854961832061,-57.17045454545455,-27.612903225806452,21.43103448275862
2020-07-21,-50.52564102564103,-31.080645161290324,-37.734848484848484,-57.77272727272727,-29.184,21.913793103448278
2020-07-22,-51.45333333333333,-33.403225806451616,-37.916666666666664,-58.38202247191011,-29.304,22.24137931034483
2020-07-23,-52.164556962025316,-31.822580645161292,-37.46616541353384,-58.44827586206897,-29.408,22.275862068965516
2020-07-24,-52.2625,-32.32258064516129,-37.015151515151516,-58.48888888888889,-27.548387096774192,23.526315789473685
2020-07-25,-50.18072289156626,-26.875,-34.24626865671642,-57.285714285714285,-21.292035398230087,19.23076923076923
2020-07-26,-69.10526315789474,-62.55384615384615,-55.93984962406015,-71.71084337349397,-35.31531531531532,21.57894736842105
2020-07-27,-46.01282051282051,-24.88888888888889,-31.727272727272727,-55.24444444444445,-29.31451612903226,20.54385964912281
2020-07-28,-56.116883116883116,-38.17741935483871,-41.696969696969695,-64.8409090909091,-45.03174603174603,25.56
2020-07-29,-51.27272727272727,-33.58064516129032,-36.02272727272727,-59.022222222222226,-32.476190476190474,22.0
2020-07-30,-50.41772151898734,-29.56451612903226,-35.330827067669176,-57.02272727272727,-31.333333333333332,21.603448275862068
2020-07-31,-50.125,-28.967741935483872,-34.28358208955224,-57.9,-29.338709677419356,22.29824561403509
2020-08-01,-49.75903614457831,-26.984375,-33.97761194029851,-57.93258426966292,-22.62280701754386,18.666666666666668
2020-08-02,-72.35064935064935,-69.1076923076923,-59.083333333333336,-75.7051282051282,-39.26315789473684,23.97222222222222
2020-08-03,-48.07692307692308,-28.58730158730159,-33.6793893129771,-56.977777777777774,-28.70967741935484,21.344827586206897
2020-08-04,-49.43037974683544,-30.56451612903226,-34.87022900763359,-57.359550561797754,-31.168,21.79310344827586
2020-08-05,-48.282051282051285,-32.08064516129032,-35.59090909090909,-58.05681818181818,-30.873015873015873,22.362068965517242
2020-08-06,-49.26923076923077,-31.93548387096774,-36.63636363636363,-58.31460674157304,-30.76,22.275862068965516
2020-08-07,-50.4625,-33.61290322580645,-37.621212121212125,-59.78888888888889,-29.25,23.43859649122807
2020-08-08,-48.03703703703704,-28.03174603174603,-34.28358208955224,-56.78888888888889,-20.903508771929825,18.50980392156863
2020-08-09,-70.42857142857143,-69.29230769230769,-57.8796992481203,-74.2948717948718,-37.21052631578947,23.833333333333332
2020-08-10,-46.35064935064935,-29.714285714285715,-33.87786259541985,-57.46153846153846,-27.629032258064516,20.862068965517242
2020-08-11,-47.35443037974684,-32.08064516129032,-36.083969465648856,-56.71111111111111,-29.92,21.344827586206897
2020-08-12,-48.050632911392405,-32.903225806451616,-35.484848484848484,-57.79120879120879,-29.664,21.896551724137932
2020-08-13,-48.24050632911393,-31.580645161290324,-36.03030303030303,-56.98888888888889,-29.436507936507937,22.051724137931036
2020-08-14,-48.925925925925924,-30.661290322580644,-36.63636363636363,-58.13186813186813,-27.991935483870968,23.17241379310345
2020-08-15,-45.602409638554214,-22.07936507936508,-32.669172932330824,-56.34065934065934,-20.12280701754386,17.596153846153847
2020-08-16,-89.73239436619718,-92.46774193548387,-76.75384615384615,-88.11428571428571,-55.728813559322035,32.67857142857143
2020-08-17,-48.5,-29.96551724137931,-38.58490566037736,-63.857142857142854,-36.528301886792455,20.344827586206897
2020-08-18,-51.05882352941177,-33.642857142857146,-40.9622641509434,-63.7037037037037,-37.283018867924525,21.0
2020-08-19,-52.088235294117645,-35.25,-41.648148148148145,-63.69230769230769,-37.39622641509434,21.79310344827586
2020-08-20,-52.470588235294116,-34.25,-42.94444444444444,-63.96153846153846,-38.132075471698116,22.396551724137932
2020-08-21,-53.8,-34.03333333333333,-44.07017543859649,-65.61290322580645,-36.35849056603774,23.551724137931036
2020-08-22,-49.31428571428572,-25.689655172413794,-40.389830508474574,-63.0,-24.844444444444445,17.865384615384617
2020-08-23,-91.04761904761905,-92.8,-82.47058823529412,-92.21212121212122,-63.714285714285715,31.833333333333332
2020-08-24,-47.121212121212125,-28.75,-38.0377358490566,-62.75,-34.0188679245283,20.017241379310345
2020-08-25,-48.878787878787875,-31.607142857142858,-39.51923076923077,-62.407407407407405,-36.283018867924525,20.637931034482758
2020-08-26,-50.18181818181818,-33.535714285714285,-40.611111111111114,-63.25925925925926,-35.094339622641506,20.915254237288135
2020-08-27,-50.85294117647059,-33.17857142857143,-41.092592592592595,-63.44444444444444,-35.35849056603774,21.155172413793103
2020-08-28,-51.542857142857144,-32.44827586206897,-41.578947368421055,-64.0,-34.528301886792455,22.155172413793103
2020-08-29,-47.542857142857144,-23.586206896551722,-38.63333333333333,-61.193548387096776,-23.444444444444443,16.37735849056604
2020-08-30,-90.62790697674419,-92.48571428571428,-82.33823529411765,-91.90625,-64.0952380952381,32.06666666666667
2020-08-31,-45.1875,-26.785714285714285,-36.660377358490564,-59.75,-33.11538461538461,19.152542372881356
2020-09-01,-47.40625,-29.821428571428573,-38.528301886792455,-61.42307692307692,-35.679245283018865,19.966666666666665
2020-09-02,-48.125,-31.535714285714285,-39.72222222222222,-62.52,-35.45283018867924,20.45
2020-09-03,-49.09090909090909,-31.107142857142858,-39.763636363636365,-62.88461538461539,-35.84905660377358,20.913793103448278
2020-09-04,-50.205882352941174,-31.482758620689655,-40.96491228070175,-63.63333333333333,-34.113207547169814,21.71186440677966
2020-09-05,-45.25714285714286,-21.310344827586206,-37.55,-61.2,-24.377777777777776,16.203703703703702
2020-09-06,-90.0,-92.37142857142857,-81.69117647058823,-91.5625,-64.73809523809524,32.48275862068966
2020-09-07,-45.515151515151516,-26.821428571428573,-36.24074074074074,-60.535714285714285,-33.698113207547166,18.616666666666667
2020-09-08,-47.333333333333336,-29.928571428571427,-37.68627450980392,-61.074074074074076,-36.075471698113205,19.2
2020-09-09,-48.24242424242424,-31.714285714285715,-38.666666666666664,-61.04,-34.471698113207545,19.35
2020-09-10,-47.81818181818182,-30.464285714285715,-38.32727272727273,-61.03703703703704,-34.867924528301884,19.816666666666666
2020-09-11,-44.40243902439025,-29.508196721311474,-36.234848484848484,-55.61290322580645,-26.25,21.086206896551722
2020-09-12,-39.8433734939759,-19.177419354838708,-30.203007518796994,-53.98913043478261,-18.25,15.320754716981131
2020-09-13,-85.40789473684211,-90.76190476190476,-74.40601503759399,-86.05714285714286,-55.9,31.928571428571427
2020-09-14,-40.45569620253165,-24.229508196721312,-31.96946564885496,-54.7032967032967,-21.8130081300813,18.4
2020-09-15,-42.125,-26.60655737704918,-34.40769230769231,-54.67032967032967,-24.056,19.796610169491526
2020-09-16,-42.575,-29.442622950819672,-33.333333333333336,-54.45054945054945,-24.44,20.083333333333332
2020-09-17,-43.81481481481482,-28.42622950819672,-35.66153846153846,-54.68131868131868,-25.134920634920636,20.728813559322035
2020-09-18,-44.46913580246913,-29.193548387096776,-36.666666666666664,-55.795698924731184,-23.491935483870968,21.71186440677966
2020-09-19,-39.855421686746986,-19.327868852459016,-30.19402985074627,-52.33695652173913,-17.105263157894736,16.14814814814815
2020-09-20,-77.0,-77.61904761904762,-65.66417910447761,-80.79746835443038,-46.025862068965516,27.823529411764707
2020-09-21,-40.2,-22.032258064516128,-31.427480916030536,-51.64835164835165,-22.856,18.576271186440678
2020-09-22,-43.6,-24.693548387096776,-35.24242424242424,-52.68131868131868,-26.063492063492063,19.93220338983051
2020-09-23,-45.48148148148148,-26.70967741935484,-36.48872180451128,-52.879120879120876,-25.817460317460316,19.83783783783784
2020-09-24,-45.926829268292686,-25.483870967741936,-37.10687022900763,-52.714285714285715,-26.706349206349206,20.835616438356166
2020-09-25,-45.926829268292686,-25.032258064516128,-37.796992481203006,-53.869565217391305,-24.24,20.958904109589042
2020-09-26,-43.04761904761905,-17.857142857142858,-32.559701492537314,-49.95652173913044,-17.32456140350877,15.611940298507463
2020-09-27,-74.69620253164557,-72.46031746031746,-64.41791044776119,-75.98809523809524,-44.38333333333333,27.203389830508474
2020-09-28,-44.24050632911393,-22.629032258064516,-34.67424242424242,-51.32967032967033,-23.241935483870968,19.013698630136986
2020-09-29,-45.5625,-24.661290322580644,-37.18939393939394,-52.16483516483517,-25.626984126984127,18.986486486486488
2020-09-30,-46.45,-25.338709677419356,-38.0,-52.97802197802198,-27.49206349206349,17.62162162162162
2020-10-01,-45.28395061728395,-21.177419354838708,-37.5187969924812,-50.67032967032967,-25.296,15.85135135135135
2020-10-02,-43.69135802469136,-21.887096774193548,-38.083333333333336,-50.516129032258064,-23.904,16.63013698630137
2020-10-03,-41.13253012048193,-15.32258064516129,-34.12781954887218,-47.630434782608695,-19.8,12.147058823529411
2020-10-04,-68.48148148148148,-60.66153846153846,-58.007462686567166,-70.13483146067416,-40.4,21.593220338983052
2020-10-05,-39.451219512195124,-17.532258064516128,-34.0,-46.582417582417584,-25.11904761904762,13.91891891891892
2020-10-06,-40.80246913580247,-21.177419354838708,-34.47727272727273,-46.13186813186813,-26.46031746031746,14.472972972972974
2020-10-07,-41.03703703703704,-22.75409836065574,-34.94736842105263,-47.02197802197802,-23.96825396825397,15.72972972972973
2020-10-08,-41.292682926829265,-23.43548387096774,-36.908396946564885,-48.2967032967033,-23.5,17.756756756756758
2020-10-09,-40.08433734939759,-21.774193548387096,-34.878787878787875,-47.57608695652174,-21.927419354838708,17.904109589041095
2020-10-10,-36.3855421686747,-15.112903225806452,-29.416666666666668,-44.51648351648352,-14.0,13.119402985074627
2020-10-11,-63.78313253012048,-57.66153846153846,-54.02255639097744,-66.52272727272727,-33.58620689655172,21.694915254237287
2020-10-12,-36.48780487804878,-17.79032258064516,-31.206106870229007,-44.0,-21.306451612903224,15.932432432432432
2020-10-13,-38.617283950617285,-21.64516129032258,-34.7557251908397,-45.65934065934066,-22.968,17.243243243243242
2020-10-14,-38.074074074074076,-21.629032258064516,-32.92481203007519,-45.472527472527474,-21.261904761904763,17.54054054054054
2020-10-15,-37.53658536585366,-17.79032258064516,-32.42424242424242,-44.7032967032967,-21.536,17.54054054054054
2020-10-16,-38.426829268292686,-18.693548387096776,-33.37593984962406,-46.56521739130435,-20.169354838709676,18.041095890410958
2020-10-17,-35.53012048192771,-12.612903225806452,-27.80597014925373,-43.75555555555555,-14.771929824561404,12.985074626865671
2020-10-18,-62.18072289156626,-54.703125,-51.11194029850746,-64.625,-32.94017094017094,21.372881355932204
2020-10-19,-35.8780487804878,-16.338709677419356,-30.15267175572519,-44.67777777777778,-19.983870967741936,15.972972972972974
2020-10-20,-36.617283950617285,-18.93548387096774,-31.098484848484848,-44.86813186813187,-22.08,17.135135135135137
2020-10-21,-35.30487804878049,-18.35483870967742,-29.401515151515152,-46.1978021978022,-19.208,16.864864864864863
2020-10-22,-35.04938271604938,-16.548387096774192,-28.415384615384614,-45.0989010989011,-19.784,16.81081081081081
2020-10-23,-35.23170731707317,-15.85483870967742,-28.53030303030303,-45.27173913043478,-18.195121951219512,17.041095890410958
2020-10-24,-31.609756097560975,-10.161290322580646,-22.345864661654137,-42.842696629213485,-11.956140350877194,12.102941176470589
2020-10-25,-56.10843373493976,-45.13846153846154,-43.559701492537314,-61.20454545454545,-27.690265486725664,17.316666666666666
2020-10-26,-32.30864197530864,-13.387096774193548,-25.4,-43.175824175824175,-17.798387096774192,14.972972972972974
2020-10-27,-32.55555555555556,-15.274193548387096,-27.124031007751938,-43.20879120879121,-19.11111111111111,15.54054054054054
2020-10-28,-33.26829268292683,-17.451612903225808,-28.18796992481203,-43.64835164835165,-17.84,15.594594594594595
2020-10-29,-33.5,-15.758064516129032,-29.717557251908396,-42.69230769230769,-17.864,15.783783783783784
2020-10-30,-35.50617283950617,-17.129032258064516,-31.492424242424242,-43.086021505376344,-16.975806451612904,16.71232876712329
2020-10-31,-29.433734939759034,-8.080645161290322,-20.984848484848484,-39.7,-9.56140350877193,11.059701492537313
2020-11-01,-55.13095238095238,-43.17460317460318,-43.50375939849624,-57.17977528089887,-25.646551724137932,17.229508196721312
2020-11-02,-31.925925925925927,-15.435483870967742,-27.984615384615385,-42.43956043956044,-19.804878048780488,15.283783783783784
2020-11-03,-31.012345679012345,-15.596774193548388,-28.023076923076925,-41.32967032967033,-19.523809523809526,15.5
2020-11-04,-31.506172839506174,-15.96774193548387,-28.480916030534353,-43.21978021978022,-17.91269841269841,15.797297297297296
2020-11-05,-32.390243902439025,-14.426229508196721,-29.755725190839694,-43.747252747252745,-18.728,15.432432432432432
2020-11-06,-33.76829268292683,-17.370967741935484,-31.213740458015266,-43.96739130434783,-17.856,16.383561643835616
2020-11-07,-29.414634146341463,-11.870967741935484,-24.439393939393938,-40.93333333333333,-9.859649122807017,11.691176470588236
2020-11-08,-50.45238095238095,-39.484375,-41.27067669172932,-55.94444444444444,-23.12280701754386,16.83606557377049
2020-11-09,-31.48148148148148,-15.403225806451612,-28.786259541984734,-42.97802197802198,-17.203252032520325,15.527027027027026
2020-11-10,-31.621951219512194,-17.241935483870968,-30.06923076923077,-44.1978021978022,-18.816,16.175675675675677
2020-11-11,-32.74074074074074,-17.822580645161292,-30.416666666666668,-44.32967032967033,-17.568,16.243243243243242
2020-11-12,-31.790123456790123,-16.016129032258064,-28.53435114503817,-43.36666666666667,-17.656,16.22972972972973
2020-11-13,-36.15853658536585,-20.338709677419356,-34.40909090909091,-45.645161290322584,-16.8130081300813,17.33783783783784
2020-11-14,-29.3855421686747,-12.290322580645162,-25.14179104477612,-42.18888888888889,-10.412280701754385,11.865671641791044
2020-11-15,-47.86746987951807,-36.714285714285715,-38.81954887218045,-54.1,-21.95614035087719,15.754098360655737
2020-11-16,-31.05,-14.806451612903226,-28.427480916030536,-43.20879120879121,-16.227642276422763,15.175675675675675
2020-11-17,-33.17283950617284,-18.370967741935484,-31.419847328244273,-44.08791208791209,-17.258064516129032,15.405405405405405
2020-11-18,-31.419753086419753,-17.387096774193548,-29.6793893129771,-43.043956043956044,-16.56451612903226,15.405405405405405
2020-11-19,-32.01219512195122,-16.903225806451612,-31.53435114503817,-43.96666666666667,-16.919354838709676,16.256756756756758
2020-11-20,-31.6144578313253,-15.612903225806452,-30.85496183206107,-42.108695652173914,-14.959677419354838,15.91891891891892
2020-11-21,-27.170731707317074,-11.096774193548388,-23.924812030075188,-40.02247191011236,-8.833333333333334,11.088235294117647
2020-11-22,-43.04705882352941,-32.28125,-34.954887218045116,-50.733333333333334,-20.27027027027027,14.161290322580646
2020-11-23,-29.80246913580247,-14.03225806451613,-28.18320610687023,-41.285714285714285,-14.83739837398374,14.45945945945946
2020-11-24,-28.987654320987655,-13.741935483870968,-28.131782945736433,-40.96666666666667,-15.88,14.554054054054054
2020-11-25,-28.597560975609756,-14.17741935483871,-26.953846153846154,-40.333333333333336,-14.432,14.864864864864865
2020-11-26,-29.530864197530864,-13.85483870967742,-28.353846153846153,-41.22222222222222,-14.879032258064516,14.95945945945946
2020-11-27,-30.353658536585368,-14.580645161290322,-30.16030534351145,-41.59782608695652,-13.78688524590164,15.283783783783784
2020-11-28,-27.51219512195122,-11.048387096774194,-24.045454545454547,-39.15555555555556,-7.5964912280701755,10.434782608695652
2020-11-29,-41.154761904761905,-29.11111111111111,-35.86466165413534,-48.77777777777778,-18.079646017699115,13.887096774193548
2020-11-30,-27.51851851851852,-10.338709677419354,-27.083969465648856,-40.31868131868132,-12.836065573770492,14.013513513513514
2020-12-01,-26.9125,-10.935483870967742,-28.276923076923076,-40.22222222222222,-14.959677419354838,14.364864864864865
2020-12-02,-27.419753086419753,-10.903225806451612,-26.94736842105263,-41.35164835164835,-13.16,14.527027027027026
2020-12-03,-27.160493827160494,-9.53225806451613,-27.70769230769231,-41.86813186813187,-13.40650406504065,14.797297297297296
2020-12-04,-28.841463414634145,-11.806451612903226,-29.333333333333332,-44.22826086956522,-13.07258064516129,15.405405405405405
2020-12-05,-24.25609756097561,-6.661290322580645,-24.63157894736842,-40.065934065934066,-6.517543859649122,10.985294117647058
2020-12-06,-38.10588235294118,-24.37704918032787,-34.0,-47.58888888888889,-15.3,12.11111111111111
2020-12-07,-26.580246913580247,-9.193548387096774,-26.38167938931298,-38.8021978021978,-14.064516129032258,13.41891891891892
2020-12-08,-25.91358024691358,-8.721311475409836,-26.17557251908397,-40.6,-27.80952380952381,16.56756756756757
2020-12-09,-27.925,-10.46774193548387,-23.772727272727273,-36.989010989010985,-12.168,13.243243243243244
2020-12-10,-29.375,-9.838709677419354,-24.146153846153847,-37.120879120879124,-13.560975609756097,14.22972972972973
2020-12-11,-30.24390243902439,-12.67741935483871,-25.244274809160306,-37.67032967032967,-12.03225806451613,14.837837837837839
2020-12-12,-26.21951219512195,-8.483870967741936,-20.69924812030075,-33.824175824175825,-5.271929824561403,10.735294117647058
2020-12-13,-37.8235294117647,-23.419354838709676,-30.360902255639097,-40.72222222222222,-12.607142857142858,12.370967741935484
2020-12-14,-26.463414634146343,-9.53225806451613,-21.90625,-34.94444444444444,-11.901639344262295,13.202702702702704
2020-12-15,-24.23076923076923,-7.145161290322581,-20.65891472868217,-33.63333333333333,-12.864,12.675675675675675
