date,retail_and_recreation_percent_change_from_baseline_Colombia,grocery_and_pharmacy_percent_change_from_baseline_Colombia,parks_percent_change_from_baseline_Colombia,transit_stations_percent_change_from_baseline_Colombia,workplaces_percent_change_from_baseline_Colombia,residential_percent_change_from_baseline_Colombia
2020-03-29,-85.78571428571429,-70.25438596491227,-76.04332129963899,-82.54838709677419,-56.89221556886228,25.475409836065573
2020-03-30,-76.82608695652173,-58.67256637168141,-65.63157894736842,-75.32352941176471,-62.666666666666664,32.02439024390244
2020-03-31,-75.66386554621849,-55.205357142857146,-63.6159169550173,-73.15277777777777,-62.2875,31.023255813953487
2020-04-01,-75.47863247863248,-54.909909909909906,-63.432432432432435,-74.50666666666666,-63.1375,31.458823529411763
2020-04-02,-75.36440677966101,-54.49107142857143,-63.006802721088434,-72.86666666666666,-63.03703703703704,31.823529411764707
2020-04-03,-77.69047619047619,-57.05982905982906,-66.20462046204621,-75.96103896103897,-60.209606986899566,33.82142857142857
2020-04-04,-81.13533834586467,-63.300813008130085,-71.18151815181518,-77.52112676056338,-59.6421568627451,30.155844155844157
2020-04-05,-85.38709677419355,-70.40350877192982,-76.22222222222223,-81.80645161290323,-55.76190476190476,25.283333333333335
2020-04-06,-75.83035714285714,-57.678899082568805,-64.602787456446,-74.01388888888889,-61.55508474576271,31.833333333333332
2020-04-07,-74.49137931034483,-53.50909090909091,-61.69283276450512,-72.74666666666667,-60.99163179916318,30.5
2020-04-08,-73.35087719298245,-50.23148148148148,-60.51677852348993,-72.44594594594595,-61.43037974683544,29.528735632183906
2020-04-09,-83.56880733944953,-65.11214953271028,-71.09433962264151,-79.64179104477611,-74.03968253968254,35.44285714285714
2020-04-10,-88.5546218487395,-76.76106194690266,-77.42561983471074,-86.203125,-76.77642276422765,39.53968253968254
2020-04-11,-84.4453125,-71.52066115702479,-73.82562277580071,-80.0,-63.40394088669951,31.549295774647888
2020-04-12,-87.24369747899159,-76.46728971962617,-77.76838235294117,-82.45161290322581,-57.50295857988166,25.946428571428573
2020-04-13,-74.5575221238938,-56.76146788990825,-63.524647887323944,-72.85333333333334,-58.16595744680851,30.795454545454547
2020-04-14,-74.84210526315789,-56.54128440366973,-63.163763066202094,-73.44155844155844,-58.52564102564103,30.988505747126435
2020-04-15,-73.88495575221239,-54.61818181818182,-62.16551724137931,-71.39473684210526,-58.05128205128205,29.956989247311828
2020-04-16,-73.33043478260869,-53.9009009009009,-61.63573883161512,-72.27631578947368,-58.264462809917354,30.417582417582416
2020-04-17,-74.1219512195122,-53.2,-63.772277227722775,-73.43037974683544,-54.91818181818182,31.703296703296704
2020-04-18,-81.85271317829458,-68.8688524590164,-71.8703071672355,-77.13698630136986,-56.83838383838384,30.037974683544302
2020-04-19,-86.51694915254237,-76.27027027027027,-76.10469314079423,-80.4920634920635,-54.94512195121951,25.366666666666667
2020-04-20,-72.76315789473684,-54.944954128440365,-61.77777777777778,-72.32894736842105,-54.562231759656655,29.630434782608695
2020-04-21,-73.44827586206897,-55.839285714285715,-62.84154929577465,-72.25675675675676,-55.58441558441559,29.763440860215052
2020-04-22,-72.8859649122807,-55.47222222222222,-61.82746478873239,-72.02666666666667,-54.98275862068966,29.127659574468087
2020-04-23,-72.86086956521739,-54.872727272727275,-62.023972602739725,-70.43589743589743,-55.45798319327731,29.414893617021278
2020-04-24,-73.28455284552845,-54.31896551724138,-63.83112582781457,-72.3012048192771,-51.379629629629626,30.695652173913043
2020-04-25,-79.38461538461539,-67.09917355371901,-70.39310344827587,-74.93333333333334,-52.94,28.759036144578314
2020-04-26,-84.96610169491525,-74.47272727272727,-74.95390070921985,-79.22058823529412,-51.2760736196319,24.370967741935484
2020-04-27,-68.11111111111111,-51.23853211009175,-59.311418685121104,-68.39240506329114,-48.18141592920354,27.385416666666668
2020-04-28,-67.7094017094017,-49.88073394495413,-57.843537414965986,-67.75308641975309,-49.110619469026545,26.229166666666668
2020-04-29,-66.39830508474576,-47.862385321100916,-57.0406779661017,-66.65822784810126,-49.166666666666664,26.385416666666668
2020-04-30,-64.27731092436974,-43.638888888888886,-54.67326732673267,-66.39240506329114,-48.52813852813853,25.652631578947368
2020-05-01,-76.10655737704919,-57.18803418803419,-64.91379310344827,-75.37179487179488,-62.048034934497814,34.146341463414636
2020-05-02,-76.12213740458016,-61.9,-66.87755102040816,-73.30666666666667,-49.774358974358975,27.174418604651162
2020-05-03,-83.41525423728814,-72.21621621621621,-73.49454545454546,-78.34782608695652,-49.75471698113208,23.77777777777778
2020-05-04,-63.69827586206897,-43.99065420560748,-54.75932203389831,-65.72151898734177,-44.55156950672646,25.386138613861387
2020-05-05,-63.04201680672269,-43.216981132075475,-53.85223367697594,-64.9625,-44.591928251121075,25.46078431372549
2020-05-06,-61.95798319327731,-41.574074074074076,-51.44107744107744,-63.5875,-44.26905829596413,25.235294117647058
2020-05-07,-61.69230769230769,-40.21818181818182,-50.64093959731544,-62.370370370370374,-44.23478260869565,25.480392156862745
2020-05-08,-62.22834645669291,-37.95652173913044,-52.714285714285715,-63.963855421686745,-39.6303317535545,26.356435643564357
2020-05-09,-71.85714285714286,-54.75833333333333,-60.69230769230769,-68.3157894736842,-42.740932642487046,25.17241379310345
2020-05-10,-77.37984496124031,-66.8348623853211,-66.08813559322034,-72.1830985915493,-40.72435897435897,21.53030303030303
2020-05-11,-60.41525423728814,-41.083333333333336,-50.7891156462585,-61.25,-39.67906976744186,24.038834951456312
2020-05-12,-60.162393162393165,-40.41904761904762,-50.44636678200692,-61.75308641975309,-39.36073059360731,24.281553398058254
2020-05-13,-60.08474576271186,-40.37614678899082,-50.408026755852845,-62.4320987654321,-40.14027149321267,24.18095238095238
2020-05-14,-59.7,-38.945945945945944,-50.016666666666666,-61.44444444444444,-40.72888888888889,23.78095238095238
2020-05-15,-60.44,-36.60344827586207,-51.05537459283388,-62.68674698795181,-36.27142857142857,24.524271844660195
2020-05-16,-69.74814814814815,-52.16528925619835,-59.38815789473684,-67.0125,-38.53403141361257,23.579545454545453
2020-05-17,-79.70161290322581,-66.32727272727273,-68.07534246575342,-73.12676056338029,-41.87261146496815,22.029850746268657
2020-05-18,-56.09243697478992,-35.22522522522522,-48.03754266211604,-59.6625,-35.54502369668246,22.694444444444443
2020-05-19,-57.69166666666667,-37.58878504672897,-48.86551724137931,-59.33734939759036,-36.41284403669725,23.38095238095238
2020-05-20,-56.114754098360656,-34.75229357798165,-45.77777777777778,-58.726190476190474,-36.64090909090909,22.654205607476637
2020-05-21,-56.032786885245905,-34.8,-45.97651006711409,-58.58024691358025,-37.07657657657658,23.177570093457945
2020-05-22,-57.76744186046512,-34.00869565217391,-48.35409836065574,-60.28235294117647,-31.832535885167463,23.556603773584907
2020-05-23,-68.72262773722628,-51.66393442622951,-57.285714285714285,-66.17073170731707,-33.94708994708995,22.61111111111111
2020-05-24,-77.808,-65.58715596330275,-66.50335570469798,-72.25714285714285,-38.8343949044586,21.328358208955223
2020-05-25,-73.0,-56.62385321100918,-58.978339350180505,-71.1038961038961,-60.702127659574465,30.448275862068964
2020-05-26,-53.95,-32.99065420560748,-43.88275862068966,-57.41975308641975,-31.39351851851852,20.83783783783784
2020-05-27,-53.3,-32.091743119266056,-43.37755102040816,-57.23170731707317,-33.074074074074076,21.844036697247706
2020-05-28,-53.83471074380165,-32.027027027027025,-44.20134228187919,-56.95061728395062,-32.88940092165899,22.01834862385321
2020-05-29,-53.7421875,-28.32758620689655,-44.960912052117266,-57.583333333333336,-27.723300970873787,22.435185185185187
2020-05-30,-65.51824817518248,-46.17213114754098,-55.31410256410256,-64.25,-27.344086021505376,21.41304347826087
2020-05-31,-73.56349206349206,-57.714285714285715,-62.29738562091503,-69.41772151898734,-28.848275862068967,20.0
2020-06-01,-48.95,-25.52252252252252,-40.56896551724138,-54.15584415584416,-27.34285714285714,20.053097345132745
2020-06-02,-48.63934426229508,-25.452830188679247,-40.52413793103448,-53.53658536585366,-27.793427230046948,20.321428571428573
2020-06-03,-50.37190082644628,-27.327272727272728,-42.70945945945946,-54.2962962962963,-29.58490566037736,20.56637168141593
2020-06-04,-47.903225806451616,-24.94495412844037,-39.1530612244898,-52.050632911392405,-28.51851851851852,20.256637168141594
2020-06-05,-50.296875,-25.043478260869566,-43.21568627450981,-54.195402298850574,-23.87317073170732,20.94495412844037
2020-06-06,-60.072463768115945,-39.08196721311475,-51.87539936102237,-59.40963855421687,-22.5,18.880434782608695
2020-06-07,-71.09375,-55.55855855855856,-60.69155844155844,-67.575,-26.16216216216216,18.533333333333335
2020-06-08,-47.18852459016394,-26.678571428571427,-40.95890410958904,-53.4375,-20.402027027027028,19.345132743362832
2020-06-09,-48.68852459016394,-28.394495412844037,-41.8006993006993,-53.6375,-21.618729096989966,19.732142857142858
2020-06-10,-47.2,-27.75925925925926,-41.034013605442176,-54.25301204819277,-22.59800664451827,19.61261261261261
2020-06-11,-47.11290322580645,-27.910714285714285,-40.195945945945944,-53.41975308641975,-23.194719471947195,19.707964601769913
2020-06-12,-48.847328244274806,-25.756521739130434,-42.46278317152104,-54.127906976744185,-16.84246575342466,20.10810810810811
2020-06-13,-55.8,-32.368852459016395,-48.02875399361022,-57.607142857142854,-13.074074074074074,17.50526315789474
2020-06-14,-69.01538461538462,-53.31818181818182,-59.79233226837061,-68.1025641025641,-19.09282700421941,18.371794871794872
2020-06-15,-67.20338983050847,-51.7027027027027,-54.489583333333336,-68.41333333333333,-49.4078947368421,28.0
2020-06-16,-42.596774193548384,-21.576923076923077,-36.86805555555556,-50.25925925925926,-18.543333333333333,17.642857142857142
2020-06-17,-43.86290322580645,-22.863636363636363,-39.56849315068493,-52.55555555555556,-21.62876254180602,18.598214285714285
2020-06-18,-45.24,-25.02777777777778,-39.17785234899329,-52.358024691358025,-23.09933774834437,18.803571428571427
2020-06-19,-39.689922480620154,-13.25,-38.02950819672131,-51.464285714285715,-14.98961937716263,17.324324324324323
2020-06-20,-53.86896551724138,-29.388429752066116,-46.775,-56.68674698795181,-11.33457249070632,16.636363636363637
2020-06-21,-65.6030534351145,-48.3394495412844,-55.838095238095235,-65.21052631578948,-11.187772925764191,16.320987654320987
2020-06-22,-67.48305084745763,-53.80909090909091,-55.53658536585366,-68.6103896103896,-51.13770491803279,27.488888888888887
2020-06-23,-43.739837398373986,-23.435185185185187,-38.39310344827586,-52.75,-20.21262458471761,17.589285714285715
2020-06-24,-43.46774193548387,-23.126126126126128,-36.705882352941174,-52.65432098765432,-20.74,17.52212389380531
2020-06-25,-43.7906976744186,-23.504587155963304,-37.04040404040404,-51.6375,-22.264900662251655,18.3125
2020-06-26,-45.56153846153846,-21.82456140350877,-39.79738562091503,-52.11764705882353,-16.367346938775512,18.945945945945947
2020-06-27,-51.54225352112676,-27.658333333333335,-44.759375,-54.28048780487805,-11.992395437262358,15.795918367346939
2020-06-28,-66.64615384615385,-50.32727272727273,-57.40064102564103,-65.7051282051282,-19.222689075630253,17.756410256410255
2020-06-29,-62.42016806722689,-46.11711711711712,-50.13636363636363,-65.07692307692308,-49.34098360655738,26.117021276595743
2020-06-30,-37.84920634920635,-14.942857142857143,-32.00355871886121,-49.0875,-18.434782608695652,16.223214285714285
2020-07-01,-38.01587301587302,-14.972477064220184,-33.15972222222222,-52.1,-20.36241610738255,16.787610619469028
2020-07-02,-38.54761904761905,-14.561904761904762,-32.50171821305842,-49.829268292682926,-21.67549668874172,17.392857142857142
2020-07-03,-40.333333333333336,-16.18421052631579,-35.03973509933775,-51.1764705882353,-15.376712328767123,18.081818181818182
2020-07-04,-50.84285714285714,-27.691666666666666,-44.728125,-54.416666666666664,-12.092936802973977,16.144329896907216
2020-07-05,-62.87692307692308,-45.22522522522522,-53.596875,-62.2962962962963,-16.982905982905983,16.76923076923077
2020-07-06,-39.846774193548384,-19.845454545454544,-37.104166666666664,-51.4320987654321,-20.003355704697988,17.589285714285715
2020-07-07,-41.024193548387096,-20.87735849056604,-36.74305555555556,-50.09756097560975,-21.561872909698998,17.571428571428573
2020-07-08,-42.03125,-22.685185185185187,-36.749128919860624,-53.7,-21.84,17.410714285714285
2020-07-09,-41.960629921259844,-22.583333333333332,-36.27457627118644,-50.95061728395062,-22.900990099009903,17.696428571428573
2020-07-10,-45.43511450381679,-22.878260869565217,-39.90584415584416,-52.67857142857143,-16.911262798634812,18.554545454545455
2020-07-11,-52.5,-33.114754098360656,-46.5796178343949,-55.34567901234568,-14.430147058823529,16.395833333333332
2020-07-12,-64.27906976744185,-49.58715596330275,-55.43450479233227,-64.14285714285714,-19.582978723404256,17.192307692307693
2020-07-13,-43.38655462184874,-25.20909090909091,-39.06872852233677,-53.924050632911396,-21.735785953177256,18.12727272727273
2020-07-14,-43.942622950819676,-24.660377358490567,-39.0801393728223,-53.2375,-22.906976744186046,18.216216216216218
2020-07-15,-44.3089430894309,-23.220183486238533,-39.32302405498282,-53.5875,-22.857142857142858,18.027272727272727
2020-07-16,-43.80487804878049,-22.5,-38.30847457627119,-54.15853658536585,-25.115511551155116,18.17117117117117
2020-07-17,-50.248062015503876,-26.964912280701753,-43.93811074918567,-56.666666666666664,-20.250847457627117,20.72222222222222
2020-07-18,-59.77142857142857,-39.82786885245902,-52.289808917197455,-60.13253012048193,-19.834558823529413,18.858695652173914
2020-07-19,-72.176,-58.77272727272727,-61.496753246753244,-70.66216216216216,-26.242677824267783,19.63013698630137
2020-07-20,-71.5603448275862,-60.513513513513516,-58.58156028368794,-70.84615384615384,-54.64262295081967,29.55421686746988
2020-07-21,-44.396694214876035,-24.537735849056602,-40.65292096219931,-53.41975308641975,-21.923333333333332,17.37272727272727
2020-07-22,-44.885245901639344,-24.981308411214954,-40.36518771331058,-54.353658536585364,-23.79801324503311,18.38888888888889
2020-07-23,-45.20967741935484,-25.862385321100916,-40.342465753424655,-54.09756097560975,-24.289473684210527,18.89908256880734
2020-07-24,-51.152671755725194,-30.121739130434783,-44.87012987012987,-58.129411764705885,-20.38305084745763,21.59633027522936
2020-07-25,-61.640845070422536,-45.024193548387096,-53.47452229299363,-60.90243902439025,-20.654545454545456,20.54255319148936
2020-07-26,-71.71317829457364,-59.70909090909091,-60.58860759493671,-69.13924050632912,-24.811158798283262,19.756756756756758
2020-07-27,-43.890756302521005,-24.936936936936938,-39.793103448275865,-53.734177215189874,-21.97993311036789,18.48181818181818
2020-07-28,-44.51219512195122,-24.747663551401867,-39.46875,-53.3375,-22.623333333333335,18.74774774774775
2020-07-29,-44.14754098360656,-23.88888888888889,-38.80902777777778,-52.925925925925924,-23.758278145695364,18.412844036697248
