date,retail_and_recreation_percent_change_from_baseline_Uruguay,grocery_and_pharmacy_percent_change_from_baseline_Uruguay,parks_percent_change_from_baseline_Uruguay,transit_stations_percent_change_from_baseline_Uruguay,workplaces_percent_change_from_baseline_Uruguay,residential_percent_change_from_baseline_Uruguay
2020-10-25,-33.77777777777778,-14.307692307692308,-43.285714285714285,-50.588235294117645,-18.15,11.272727272727273
2020-10-26,-22.666666666666668,-6.421052631578948,-42.95,-33.2,14.714285714285714,5.105263157894737
2020-10-27,-22.31578947368421,-6.7368421052631575,-33.25,-27.466666666666665,16.333333333333332,3.4
2020-10-28,-23.666666666666668,-7.222222222222222,-43.95238095238095,-34.64705882352941,11.428571428571429,4.842105263157895
2020-10-29,-24.31578947368421,-8.368421052631579,-41.38095238095238,-30.8,13.904761904761905,3.7
2020-10-30,-20.61111111111111,-1.3,-37.8,-31.125,13.19047619047619,2.8
2020-10-31,-16.88888888888889,7.0,-26.238095238095237,-34.9375,-8.095238095238095,4.611111111111111
2020-11-01,-20.058823529411764,-2.4615384615384617,-15.666666666666666,-42.0625,-16.3,6.818181818181818
2020-11-02,-31.11111111111111,-12.894736842105264,-17.105263157894736,-42.8235294117647,-41.42857142857143,8.789473684210526
2020-11-03,-17.22222222222222,2.3684210526315788,-33.80952380952381,-22.4,15.380952380952381,1.95
2020-11-04,-10.166666666666666,14.166666666666666,-31.666666666666668,-25.666666666666668,17.476190476190474,1.95
2020-11-05,-14.0,6.444444444444445,-32.285714285714285,-26.333333333333332,14.476190476190476,1.75
2020-11-06,-12.38888888888889,9.68421052631579,-32.4,-28.375,13.714285714285714,1.6
2020-11-07,-13.88888888888889,7.166666666666667,-28.095238095238095,-35.5,-6.285714285714286,4.555555555555555
2020-11-08,-21.823529411764707,-4.769230769230769,-26.095238095238095,-44.11764705882353,-16.0,6.545454545454546
2020-11-09,-14.61111111111111,3.736842105263158,-39.45,-29.8,15.095238095238095,2.8421052631578947
2020-11-10,-18.210526315789473,2.473684210526316,-35.0,-30.428571428571427,12.761904761904763,3.3684210526315788
2020-11-11,-15.61111111111111,3.8421052631578947,-35.80952380952381,-30.3125,13.476190476190476,2.8947368421052633
2020-11-12,-20.105263157894736,-0.6842105263157895,-35.333333333333336,-31.266666666666666,12.428571428571429,3.0526315789473686
2020-11-13,-18.473684210526315,2.526315789473684,-37.6,-32.875,12.476190476190476,2.9473684210526314
2020-11-14,-20.77777777777778,0.3333333333333333,-37.38095238095238,-40.0625,-8.142857142857142,5.888888888888889
2020-11-15,-24.444444444444443,-10.461538461538462,-32.666666666666664,-46.588235294117645,-17.35,7.363636363636363
2020-11-16,-18.22222222222222,-1.2105263157894737,-36.75,-31.8,14.285714285714286,3.210526315789474
2020-11-17,-23.736842105263158,-5.578947368421052,-40.05,-33.785714285714285,13.238095238095237,3.7
2020-11-18,-20.36842105263158,-3.526315789473684,-40.95238095238095,-34.0625,13.333333333333334,3.736842105263158
2020-11-19,-21.94736842105263,-3.736842105263158,-38.23809523809524,-33.53333333333333,11.238095238095237,3.6
2020-11-20,-17.789473684210527,4.05,-36.0,-31.8125,11.380952380952381,2.9
2020-11-21,-20.833333333333332,-1.5555555555555556,-32.38095238095238,-39.375,-8.333333333333334,5.888888888888889
2020-11-22,-23.61111111111111,-11.76923076923077,-28.523809523809526,-45.35294117647059,-17.45,6.818181818181818
2020-11-23,-19.5,-3.25,-35.5,-33.6875,11.666666666666666,3.3684210526315788
2020-11-24,-26.473684210526315,-7.7894736842105265,-39.714285714285715,-34.8,9.904761904761905,4.0
2020-11-25,-25.894736842105264,-7.85,-46.666666666666664,-38.8235294117647,7.714285714285714,6.2631578947368425
2020-11-26,-23.789473684210527,-7.2105263157894735,-39.523809523809526,-36.333333333333336,4.380952380952381,4.315789473684211
2020-11-27,-20.31578947368421,-2.4,-35.7,-37.0,9.857142857142858,3.1578947368421053
2020-11-28,-31.842105263157894,-12.61111111111111,-52.57142857142857,-47.705882352941174,-12.19047619047619,9.5
2020-11-29,-27.88888888888889,-12.538461538461538,-34.333333333333336,-48.72222222222222,-16.75,8.181818181818182
2020-11-30,-20.38888888888889,-3.210526315789474,-39.9,-36.1875,11.523809523809524,3.526315789473684
2020-12-01,-20.22222222222222,1.4210526315789473,-35.714285714285715,-30.785714285714285,11.952380952380953,3.15
2020-12-02,-19.666666666666668,5.777777777777778,-44.285714285714285,-34.125,10.0,4.1
2020-12-03,-14.157894736842104,8.0,-31.857142857142858,-29.4,9.238095238095237,3.1
2020-12-04,-15.277777777777779,14.0,-39.1,-33.1875,9.0,3.1
2020-12-05,-16.38888888888889,11.11111111111111,-36.57142857142857,-36.625,-6.428571428571429,5.764705882352941
2020-12-06,-23.333333333333332,-1.8461538461538463,-33.857142857142854,-47.94444444444444,-16.7,8.090909090909092
2020-12-07,-11.5,8.631578947368421,-32.3,-32.86666666666667,4.904761904761905,3.526315789473684
2020-12-08,-15.833333333333334,8.055555555555555,-30.80952380952381,-30.466666666666665,8.523809523809524,3.4
2020-12-09,-14.722222222222221,5.444444444444445,-27.7,-31.125,7.666666666666667,3.210526315789474
2020-12-10,-19.157894736842106,3.526315789473684,-26.857142857142858,-28.933333333333334,4.809523809523809,3.6842105263157894
2020-12-11,-18.789473684210527,6.65,-33.85,-34.0,1.1904761904761905,4.631578947368421
2020-12-12,-24.444444444444443,0.2777777777777778,-37.0,-40.5,-8.761904761904763,7.588235294117647
2020-12-13,-37.94444444444444,-10.928571428571429,-52.666666666666664,-56.0,-20.714285714285715,12.454545454545455
2020-12-14,-12.277777777777779,6.888888888888889,-27.36842105263158,-29.933333333333334,4.809523809523809,3.789473684210526
2020-12-15,-20.555555555555557,1.6842105263157894,-36.23809523809524,-32.5,2.9523809523809526,4.95
2020-12-16,-13.833333333333334,6.277777777777778,-29.1,-29.5,4.142857142857143,4.157894736842105
2020-12-17,-16.842105263157894,5.2105263157894735,-28.333333333333332,-29.666666666666668,1.2857142857142858,4.368421052631579
2020-12-18,-14.11111111111111,12.052631578947368,-25.75,-32.9375,2.0476190476190474,4.105263157894737
2020-12-19,-19.72222222222222,8.444444444444445,-41.23809523809524,-39.9375,-8.952380952380953,8.470588235294118
2020-12-20,-23.61111111111111,1.1538461538461537,-38.76190476190476,-50.06666666666667,-14.15,10.818181818181818
2020-12-21,-1.4444444444444444,16.0,-28.105263157894736,-27.733333333333334,0.5238095238095238,3.6842105263157894
2020-12-22,-6.222222222222222,19.38888888888889,-24.1,-25.642857142857142,-1.8095238095238095,3.4
2020-12-23,7.166666666666667,41.529411764705884,-21.1,-20.733333333333334,-4.428571428571429,1.7894736842105263
2020-12-24,-12.722222222222221,34.05555555555556,-37.904761904761905,-36.9375,-26.571428571428573,5.842105263157895
2020-12-25,-67.45,-67.66666666666667,-33.85,-69.61111111111111,-66.19047619047619,13.842105263157896
2020-12-26,-35.473684210526315,-14.11111111111111,-35.38095238095238,-47.5,-23.476190476190474,10.4375
2020-12-27,-37.0,-17.357142857142858,-35.666666666666664,-53.3125,-19.61904761904762,10.272727272727273
2020-12-28,-16.055555555555557,2.8947368421052633,-26.894736842105264,-38.25,-13.285714285714286,7.0
2020-12-29,-20.105263157894736,2.526315789473684,-25.428571428571427,-37.06666666666667,-14.428571428571429,6.842105263157895
2020-12-30,-11.055555555555555,29.055555555555557,-34.85,-29.9375,-14.0,5.894736842105263
2020-12-31,-20.05263157894737,33.833333333333336,-35.142857142857146,-37.25,-29.904761904761905,5.842105263157895
2021-01-01,-65.5,-63.94444444444444,-23.31578947368421,-67.61111111111111,-66.95238095238095,13.157894736842104
2021-01-02,-33.8,-6.0,-21.047619047619047,-42.375,-27.38095238095238,8.764705882352942
2021-01-03,-31.72222222222222,-7.428571428571429,-23.142857142857142,-45.266666666666666,-20.714285714285715,7.909090909090909
2021-01-04,-11.61111111111111,14.055555555555555,-19.42105263157895,-33.75,-20.952380952380953,6.684210526315789
2021-01-05,-8.055555555555555,25.38888888888889,-22.238095238095237,-29.142857142857142,-22.38095238095238,6.7368421052631575
2021-01-06,-26.57894736842105,5.052631578947368,-23.25,-41.11764705882353,-36.333333333333336,10.789473684210526
2021-01-07,-17.05263157894737,9.222222222222221,-14.761904761904763,-30.333333333333332,-21.857142857142858,6.473684210526316
2021-01-08,-20.15,8.65,-21.2,-36.05882352941177,-21.80952380952381,7.421052631578948
2021-01-09,-25.36842105263158,3.6666666666666665,-31.952380952380953,-39.8125,-16.19047619047619,7.235294117647059
2021-01-10,-32.666666666666664,-8.5,-25.333333333333332,-46.529411764705884,-18.333333333333332,6.909090909090909
2021-01-11,-30.333333333333332,-7.2631578947368425,-48.7,-41.875,-23.714285714285715,9.526315789473685
2021-01-12,-22.27777777777778,3.3157894736842106,-29.428571428571427,-32.93333333333333,-18.19047619047619,5.842105263157895
2021-01-13,-22.736842105263158,-1.631578947368421,-30.05,-36.529411764705884,-19.666666666666668,4.2105263157894735
2021-01-14,-28.95,-6.894736842105263,-31.238095238095237,-38.333333333333336,-23.428571428571427,4.631578947368421
2021-01-15,-33.4,-10.0,-43.85,-44.31578947368421,-25.238095238095237,5.7368421052631575
2021-01-16,-36.7,-13.5,-42.76190476190476,-48.76470588235294,-23.523809523809526,7.764705882352941
2021-01-17,-39.05555555555556,-15.357142857142858,-42.142857142857146,-54.77777777777778,-24.333333333333332,9.090909090909092
2021-01-18,-26.333333333333332,-8.166666666666666,-31.473684210526315,-40.0625,-21.857142857142858,4.368421052631579
2021-01-19,-31.05263157894737,-8.45,-26.476190476190474,-36.625,-22.476190476190474,4.894736842105263
2021-01-20,-27.68421052631579,-7.421052631578948,-28.9,-40.23529411764706,-20.952380952380953,5.0
2021-01-21,-31.6,-10.65,-27.571428571428573,-40.0,-22.761904761904763,5.2631578947368425
2021-01-22,-30.85,-8.947368421052632,-30.3,-42.73684210526316,-21.857142857142858,5.368421052631579
2021-01-23,-35.45,-12.555555555555555,-28.285714285714285,-45.25,-19.857142857142858,5.411764705882353
2021-01-24,-39.0,-17.214285714285715,-27.095238095238095,-50.294117647058826,-23.095238095238095,5.636363636363637
2021-01-25,-30.61111111111111,-11.263157894736842,-29.94736842105263,-42.875,-19.80952380952381,4.631578947368421
2021-01-26,-38.4,-16.57894736842105,-41.857142857142854,-44.0625,-21.761904761904763,7.105263157894737
2021-01-27,-30.2,-11.263157894736842,-35.57142857142857,-42.588235294117645,-18.428571428571427,6.315789473684211
2021-01-28,-31.85,-12.75,-31.666666666666668,-41.22222222222222,-19.666666666666668,5.473684210526316
2021-01-29,-30.4,-8.1,-34.4,-42.89473684210526,-18.523809523809526,5.105263157894737
2021-01-30,-44.0,-17.22222222222222,-56.76190476190476,-53.705882352941174,-21.19047619047619,8.6875
2021-01-31,-43.388888888888886,-12.857142857142858,-53.285714285714285,-57.27777777777778,-22.047619047619047,10.0
2021-02-01,-30.22222222222222,-7.578947368421052,-42.65,-43.5625,-14.380952380952381,4.947368421052632
2021-02-02,-29.157894736842106,-2.473684210526316,-44.04761904761905,-37.9375,-12.904761904761905,4.2105263157894735
2021-02-03,-34.0,-11.263157894736842,-59.095238095238095,-43.64705882352941,-15.523809523809524,6.684210526315789
2021-02-04,-24.31578947368421,-0.7777777777777778,-36.42857142857143,-35.333333333333336,-13.571428571428571,2.9473684210526314
2021-02-05,-20.210526315789473,6.578947368421052,-33.25,-34.1875,-11.619047619047619,1.5789473684210527
2021-02-06,-24.94736842105263,-1.3333333333333333,-28.38095238095238,-36.75,-13.80952380952381,2.6470588235294117
2021-02-07,-31.61111111111111,-10.5,-25.857142857142858,-45.4,-17.61904761904762,4.181818181818182
2021-02-08,-24.944444444444443,-4.315789473684211,-41.45,-36.5,-13.19047619047619,3.210526315789474
2021-02-09,-25.736842105263158,-3.4444444444444446,-37.19047619047619,-32.5,-11.952380952380953,2.6315789473684212
2021-02-10,-22.88888888888889,0.15789473684210525,-37.142857142857146,-32.705882352941174,-10.714285714285714,2.736842105263158
2021-02-11,-30.789473684210527,-6.3,-47.95238095238095,-37.294117647058826,-14.285714285714286,4.473684210526316
2021-02-12,-26.42105263157895,5.0,-45.95,-36.470588235294116,-13.285714285714286,3.210526315789474
2021-02-13,-24.944444444444443,4.888888888888889,-35.285714285714285,-36.3125,-15.285714285714286,2.764705882352941
2021-02-14,-25.5,-2.9285714285714284,-32.857142857142854,-44.94444444444444,-18.38095238095238,6.454545454545454
2021-02-15,-27.61111111111111,-4.5,-22.526315789473685,-42.9375,-38.523809523809526,6.0
2021-02-16,-36.73684210526316,-12.11111111111111,-35.523809523809526,-41.86666666666667,-38.95238095238095,6.421052631578948
2021-02-17,-20.333333333333332,4.777777777777778,-36.857142857142854,-29.0,-12.761904761904763,2.0526315789473686
2021-02-18,-23.05263157894737,0.6842105263157895,-27.857142857142858,-29.2,-12.285714285714286,1.55
2021-02-19,-21.25,4.15,-31.7,-32.8125,-11.761904761904763,1.631578947368421
2021-02-20,-25.94736842105263,-0.2222222222222222,-30.19047619047619,-38.94117647058823,-13.857142857142858,2.7222222222222223
2021-02-21,-29.055555555555557,-6.571428571428571,-27.238095238095237,-42.9375,-16.4,4.0
2021-02-22,-24.22222222222222,-2.8421052631578947,-41.421052631578945,-33.333333333333336,-7.142857142857143,1.35
2021-02-23,-24.263157894736842,-2.1052631578947367,-33.38095238095238,-30.571428571428573,-6.619047619047619,1.45
2021-02-24,-19.72222222222222,1.3157894736842106,-31.2,-29.0625,-5.0,1.1578947368421053
2021-02-25,-24.42105263157895,-1.736842105263158,-30.523809523809526,-30.25,-6.857142857142857,0.8
2021-02-26,-21.31578947368421,5.65,-32.95,-32.76470588235294,-5.761904761904762,0.5
2021-02-27,-23.77777777777778,5.611111111111111,-30.904761904761905,-37.529411764705884,-11.571428571428571,2.3333333333333335
2021-02-28,-27.88888888888889,0.07692307692307693,-30.047619047619047,-44.8235294117647,-14.0,4.181818181818182
2021-03-01,-15.833333333333334,9.88888888888889,-35.78947368421053,-29.8,-2.4285714285714284,-0.4
2021-03-02,-17.333333333333332,14.555555555555555,-32.76190476190476,-25.857142857142858,-1.3333333333333333,-0.4
2021-03-03,-15.555555555555555,14.166666666666666,-35.142857142857146,-24.75,-0.6190476190476191,-0.2
2021-03-04,-21.210526315789473,6.333333333333333,-39.904761904761905,-27.066666666666666,-2.857142857142857,0.55
2021-03-05,-16.166666666666668,14.333333333333334,-38.3,-28.176470588235293,-0.5714285714285714,-0.9
2021-03-06,-18.77777777777778,12.666666666666666,-34.61904761904762,-34.0,-8.666666666666666,2.611111111111111
2021-03-07,-25.0,0.3076923076923077,-29.047619047619047,-43.294117647058826,-13.75,5.090909090909091
2021-03-08,-13.222222222222221,12.5,-32.15,-25.066666666666666,-0.9523809523809523,-0.95
2021-03-09,-21.42105263157895,6.157894736842105,-37.04761904761905,-26.214285714285715,0.38095238095238093,-0.35
2021-03-10,-18.944444444444443,7.333333333333333,-35.57142857142857,-24.625,1.4285714285714286,-0.05
2021-03-11,-22.736842105263158,1.4444444444444444,-35.57142857142857,-27.066666666666666,-0.42857142857142855,0.05
2021-03-12,-23.166666666666668,3.7222222222222223,-37.9,-29.058823529411764,0.42857142857142855,0.0
2021-03-13,-25.77777777777778,2.6666666666666665,-35.76190476190476,-39.94117647058823,-10.095238095238095,4.0
2021-03-14,-30.944444444444443,-6.461538461538462,-33.57142857142857,-46.411764705882355,-15.15,6.545454545454546
2021-03-15,-22.72222222222222,2.6842105263157894,-39.6,-30.066666666666666,2.1904761904761907,0.8421052631578947
2021-03-16,-32.36842105263158,-6.578947368421052,-50.142857142857146,-33.92857142857143,-0.8095238095238095,2.8
2021-03-17,-31.57894736842105,-3.7222222222222223,-56.23809523809524,-36.705882352941174,-0.47619047619047616,4.631578947368421
2021-03-18,-28.263157894736842,-2.7777777777777777,-44.57142857142857,-31.8,-0.6666666666666666,2.9473684210526314
2021-03-19,-26.842105263157894,1.4736842105263157,-43.4,-34.76470588235294,0.6190476190476191,2.263157894736842
2021-03-20,-41.26315789473684,-9.88888888888889,-62.57142857142857,-51.411764705882355,-15.333333333333334,9.8125
2021-03-21,-37.111111111111114,-5.769230769230769,-46.23809523809524,-51.77777777777778,-18.4,10.545454545454545
2021-03-22,-27.11111111111111,0.10526315789473684,-47.6,-33.375,1.619047619047619,2.789473684210526
2021-03-23,-32.1578947368421,-5.684210526315789,-45.42857142857143,-32.0,-0.8095238095238095,3.3157894736842106
2021-03-24,-33.22222222222222,-5.368421052631579,-46.904761904761905,-40.294117647058826,-12.380952380952381,6.368421052631579
2021-03-25,-47.8,-22.1,-68.76190476190476,-51.666666666666664,-22.761904761904763,11.631578947368421
2021-03-26,-33.21052631578947,3.5789473684210527,-53.85,-43.77777777777778,-17.61904761904762,8.526315789473685
2021-03-27,-35.22222222222222,6.388888888888889,-52.857142857142854,-45.470588235294116,-15.904761904761905,8.5
2021-03-28,-41.166666666666664,-5.923076923076923,-47.95238095238095,-55.27777777777778,-21.714285714285715,12.0
2021-03-29,-26.055555555555557,4.5,-44.55,-43.4375,-30.095238095238095,8.263157894736842
2021-03-30,-29.57894736842105,4.684210526315789,-37.857142857142854,-37.5,-31.333333333333332,7.578947368421052
2021-03-31,-22.736842105263158,13.222222222222221,-36.38095238095238,-37.11764705882353,-32.523809523809526,6.684210526315789
2021-04-01,-31.15,12.61111111111111,-33.666666666666664,-38.76470588235294,-43.142857142857146,8.105263157894736
2021-04-02,-52.45,-20.15,-35.2,-56.68421052631579,-57.904761904761905,14.31578947368421
2021-04-03,-41.6,-0.2222222222222222,-39.714285714285715,-50.76470588235294,-33.38095238095238,8.8125
2021-04-04,-43.94444444444444,-8.538461538461538,-47.95238095238095,-52.22222222222222,-20.095238095238095,9.090909090909092
2021-04-05,-26.833333333333332,3.789473684210526,-45.9,-38.375,-17.476190476190474,6.7894736842105265
2021-04-06,-31.210526315789473,-0.631578947368421,-45.0,-37.53333333333333,-18.285714285714285,7.421052631578948
2021-04-07,-29.11111111111111,3.0,-44.0,-36.05882352941177,-18.095238095238095,7.105263157894737
2021-04-08,-32.10526315789474,0.3333333333333333,-47.285714285714285,-38.470588235294116,-17.476190476190474,7.157894736842105
2021-04-09,-38.75,-2.5,-64.25,-48.05555555555556,-20.571428571428573,11.421052631578947
2021-04-10,-46.4,-9.11111111111111,-71.52380952380952,-57.388888888888886,-23.142857142857142,13.6875
2021-04-11,-52.55555555555556,-13.571428571428571,-68.80952380952381,-64.0,-27.523809523809526,16.454545454545453
2021-04-12,-25.11111111111111,5.421052631578948,-46.75,-37.8125,-14.428571428571429,7.052631578947368
2021-04-13,-30.473684210526315,-0.21052631578947367,-47.333333333333336,-36.4375,-15.285714285714286,7.368421052631579
2021-04-14,-29.11111111111111,1.4444444444444444,-48.0,-36.705882352941174,-15.285714285714286,7.157894736842105
2021-04-15,-34.10526315789474,-5.111111111111111,-51.76190476190476,-41.11764705882353,-17.38095238095238,8.31578947368421
2021-04-16,-28.842105263157894,6.631578947368421,-48.85,-39.888888888888886,-14.428571428571429,7.842105263157895
2021-04-17,-31.526315789473685,5.277777777777778,-46.04761904761905,-43.529411764705884,-14.19047619047619,8.176470588235293
2021-04-18,-37.55555555555556,-4.923076923076923,-44.142857142857146,-51.72222222222222,-20.0,10.909090909090908
2021-04-19,-30.77777777777778,-3.4210526315789473,-43.1,-45.75,-29.0,9.052631578947368
2021-04-20,-32.63157894736842,-3.0526315789473686,-48.476190476190474,-36.9375,-14.857142857142858,7.631578947368421
2021-04-21,-31.666666666666668,-2.7222222222222223,-48.666666666666664,-39.64705882352941,-14.714285714285714,7.526315789473684
2021-04-22,-32.89473684210526,-2.1052631578947367,-48.19047619047619,-40.529411764705884,-14.714285714285714,7.526315789473684
2021-04-23,-30.94736842105263,2.5,-47.85,-42.166666666666664,-13.047619047619047,7.947368421052632
2021-04-24,-37.68421052631579,-1.1666666666666667,-59.714285714285715,-51.64705882352941,-15.666666666666666,10.8125
2021-04-25,-45.333333333333336,-11.0,-54.523809523809526,-57.22222222222222,-21.142857142857142,13.454545454545455
2021-04-26,-30.11111111111111,-3.0,-50.5,-44.0625,-12.380952380952381,7.842105263157895
2021-04-27,-33.8421052631579,-6.2105263157894735,-51.23809523809524,-41.705882352941174,-13.333333333333334,8.157894736842104
2021-04-28,-32.0,-3.789473684210526,-49.42857142857143,-40.8235294117647,-12.857142857142858,7.7368421052631575
2021-04-29,-33.21052631578947,-3.0,-48.857142857142854,-40.8235294117647,-14.523809523809524,7.473684210526316
2021-04-30,-22.27777777777778,26.666666666666668,-43.45,-36.5,-12.619047619047619,5.7368421052631575
2021-05-01,-56.15,-43.0,-40.904761904761905,-69.05555555555556,-47.42857142857143,12.0
2021-05-02,-32.0,3.0,-39.76190476190476,-47.833333333333336,-18.714285714285715,8.727272727272727
2021-05-03,-26.38888888888889,4.388888888888889,-52.15,-38.9375,-11.285714285714286,6.684210526315789
2021-05-04,-26.0,15.777777777777779,-53.95238095238095,-34.666666666666664,-12.80952380952381,7.684210526315789
2021-05-05,-20.38888888888889,19.352941176470587,-51.523809523809526,-32.8235294117647,-10.476190476190476,6.526315789473684
2021-05-06,-21.36842105263158,16.22222222222222,-49.19047619047619,-33.266666666666666,-12.047619047619047,6.631578947368421
2021-05-07,-18.333333333333332,24.333333333333332,-47.4,-32.3125,-9.19047619047619,6.2105263157894735
2021-05-08,-12.833333333333334,32.35294117647059,-43.857142857142854,-32.0,-9.0,5.823529411764706
2021-05-09,-29.11111111111111,10.461538461538462,-53.23809523809524,-47.1764705882353,-6.6,8.0
2021-05-10,-23.27777777777778,8.88888888888889,-52.05,-34.06666666666667,-9.761904761904763,6.842105263157895
2021-05-11,-26.38888888888889,7.333333333333333,-49.095238095238095,-33.285714285714285,-8.952380952380953,7.157894736842105
2021-05-12,-21.61111111111111,10.88888888888889,-46.80952380952381,-29.4375,-8.142857142857142,6.421052631578948
2021-05-13,-25.157894736842106,4.888888888888889,-47.285714285714285,-30.8,-9.619047619047619,6.7894736842105265
2021-05-14,-24.444444444444443,8.0,-46.75,-33.705882352941174,-8.714285714285714,6.7368421052631575
2021-05-15,-26.666666666666668,11.277777777777779,-43.666666666666664,-39.125,-12.095238095238095,7.588235294117647
2021-05-16,-35.0,-1.2307692307692308,-48.142857142857146,-48.94444444444444,-18.80952380952381,11.636363636363637
2021-05-17,-25.11111111111111,3.1052631578947367,-44.5,-39.25,-26.714285714285715,9.0
2021-05-18,-26.555555555555557,2.9473684210526314,-46.333333333333336,-31.714285714285715,-5.190476190476191,6.578947368421052
2021-05-19,-24.666666666666668,5.0,-46.42857142857143,-33.88235294117647,-5.190476190476191,7.105263157894737
2021-05-20,-29.63157894736842,-1.2222222222222223,-50.666666666666664,-35.75,-7.523809523809524,8.578947368421053
2021-05-21,-36.473684210526315,-5.8,-62.95,-42.529411764705884,-9.142857142857142,11.578947368421053
2021-05-22,-44.35,-10.444444444444445,-72.80952380952381,-56.888888888888886,-17.285714285714285,15.5625
2021-05-23,-55.94444444444444,-22.285714285714285,-74.95238095238095,-63.5,-25.6,18.9
2021-05-24,-23.11111111111111,3.263157894736842,-47.4,-35.75,-3.5714285714285716,8.157894736842104
2021-05-25,-27.157894736842106,-0.3888888888888889,-46.61904761904762,-37.142857142857146,-2.2857142857142856,7.842105263157895
2021-05-26,-24.666666666666668,1.631578947368421,-45.42857142857143,-37.0,-2.9047619047619047,7.526315789473684
2021-05-27,-25.894736842105264,-0.7777777777777778,-42.333333333333336,-36.625,-4.428571428571429,7.368421052631579
2021-05-28,-26.61111111111111,7.526315789473684,-47.55,-38.470588235294116,-3.6666666666666665,8.526315789473685
2021-05-29,-31.11111111111111,6.888888888888889,-53.904761904761905,-45.6875,-8.476190476190476,10.588235294117647
2021-05-30,-35.77777777777778,-4.6923076923076925,-47.904761904761905,-52.111111111111114,-18.05,13.727272727272727
2021-05-31,-20.88888888888889,3.3333333333333335,-46.35,-37.2,-1.0952380952380953,8.052631578947368
2021-06-01,-24.055555555555557,10.68421052631579,-45.285714285714285,-34.92857142857143,-1.7619047619047619,7.7894736842105265
2021-06-02,-13.944444444444445,22.176470588235293,-40.76190476190476,-29.375,-1.4761904761904763,6.842105263157895
2021-06-03,-20.157894736842106,12.722222222222221,-42.23809523809524,-33.375,-3.5714285714285716,7.473684210526316
2021-06-04,-23.11111111111111,12.833333333333334,-51.1,-36.88235294117647,-2.142857142857143,8.789473684210526
2021-06-05,-35.55,3.0,-65.42857142857143,-51.529411764705884,-14.619047619047619,14.25
2021-06-06,-28.5,8.153846153846153,-44.523809523809526,-49.3125,-16.428571428571427,12.909090909090908
2021-06-07,-11.11111111111111,19.294117647058822,-43.15,-30.066666666666666,1.0,6.526315789473684
2021-06-08,-20.38888888888889,14.333333333333334,-47.333333333333336,-32.714285714285715,-0.3333333333333333,7.105263157894737
2021-06-09,-17.166666666666668,18.0,-45.714285714285715,-30.4375,-0.19047619047619047,6.684210526315789
2021-06-10,-19.36842105263158,13.166666666666666,-44.095238095238095,-31.4,-1.2857142857142858,7.052631578947368
2021-06-11,-19.444444444444443,15.88888888888889,-46.15,-33.588235294117645,0.09523809523809523,7.157894736842105
2021-06-12,-19.444444444444443,17.444444444444443,-39.42857142857143,-35.75,-6.714285714285714,7.705882352941177
2021-06-13,-25.555555555555557,3.8461538461538463,-35.0,-45.64705882352941,-16.0,10.545454545454545
2021-06-14,-16.38888888888889,10.0,-44.73684210526316,-32.4,0.38095238095238093,5.7368421052631575
2021-06-15,-22.055555555555557,8.61111111111111,-47.19047619047619,-32.642857142857146,-1.6666666666666667,6.947368421052632
2021-06-16,-18.72222222222222,11.11111111111111,-49.714285714285715,-32.294117647058826,-1.1904761904761905,6.2631578947368425
2021-06-17,-25.157894736842106,3.2222222222222223,-52.142857142857146,-44.9375,-12.333333333333334,9.105263157894736
2021-06-18,-21.666666666666668,12.055555555555555,-50.85,-35.5625,-2.142857142857143,6.684210526315789
2021-06-19,-26.055555555555557,9.555555555555555,-54.38095238095238,-44.3125,-11.666666666666666,8.882352941176471
2021-06-20,-34.166666666666664,-4.769230769230769,-53.666666666666664,-51.05555555555556,-21.666666666666668,12.454545454545455
2021-06-21,-20.833333333333332,3.526315789473684,-50.85,-35.5625,-1.4761904761904763,6.526315789473684
2021-06-22,-22.263157894736842,6.0,-45.38095238095238,-33.785714285714285,-0.38095238095238093,5.947368421052632
2021-06-23,-26.27777777777778,0.47368421052631576,-54.476190476190474,-36.35294117647059,-1.8571428571428572,7.2631578947368425
2021-06-24,-35.10526315789474,-7.1,-61.19047619047619,-43.94117647058823,-6.666666666666667,10.263157894736842
2021-06-25,-19.11111111111111,11.842105263157896,-44.25,-36.529411764705884,1.380952380952381,6.368421052631579
2021-06-26,-27.5,3.6666666666666665,-53.80952380952381,-41.705882352941174,-8.761904761904763,9.411764705882353
2021-06-27,-43.5,-11.928571428571429,-67.0952380952381,-60.588235294117645,-23.80952380952381,15.181818181818182
2021-06-28,-33.94444444444444,-12.705882352941176,-63.75,-47.0625,-12.047619047619047,9.789473684210526
2021-06-29,-31.42105263157895,-6.842105263157895,-60.38095238095238,-44.142857142857146,-11.666666666666666,9.157894736842104
2021-06-30,-15.277777777777779,14.666666666666666,-46.333333333333336,-30.823529411764707,-6.9523809523809526,6.631578947368421
2021-07-01,-14.277777777777779,16.166666666666668,-38.19047619047619,-29.533333333333335,-7.190476190476191,6.0
2021-07-02,-7.388888888888889,25.176470588235293,-36.55,-27.058823529411764,-4.523809523809524,5.368421052631579
2021-07-03,-14.722222222222221,19.058823529411764,-39.285714285714285,-33.8,-7.0,6.588235294117647
2021-07-04,-19.38888888888889,9.23076923076923,-38.0,-42.0625,-17.15,10.0
2021-07-05,-2.3333333333333335,22.41176470588235,-32.421052631578945,-23.333333333333332,-4.666666666666667,4.368421052631579
