date,retail_and_recreation_percent_change_from_baseline_Paraguay,grocery_and_pharmacy_percent_change_from_baseline_Paraguay,parks_percent_change_from_baseline_Paraguay,transit_stations_percent_change_from_baseline_Paraguay,workplaces_percent_change_from_baseline_Paraguay,residential_percent_change_from_baseline_Paraguay
2020-07-15,-23.294117647058822,-17.0,-34.357142857142854,-37.111111111111114,-6.611111111111111,12.333333333333334
2020-07-16,-21.294117647058822,-15.0,-30.53846153846154,-37.111111111111114,-6.222222222222222,11.583333333333334
2020-07-17,-24.055555555555557,-14.88888888888889,-35.214285714285715,-43.63636363636363,-6.388888888888889,12.5
2020-07-18,-26.055555555555557,-14.176470588235293,-34.46666666666667,-44.0,-4.5,12.625
2020-07-19,-30.8125,-21.142857142857142,-37.6,-47.81818181818182,2.2222222222222223,11.0
2020-07-20,-20.5625,-15.470588235294118,-28.142857142857142,-38.44444444444444,-6.555555555555555,10.916666666666666
2020-07-21,-21.875,-17.0,-28.571428571428573,-36.77777777777778,-7.277777777777778,11.416666666666666
2020-07-22,-22.470588235294116,-17.625,-29.0,-36.111111111111114,-5.833333333333333,11.583333333333334
2020-07-23,-21.88235294117647,-15.9375,-29.0,-34.888888888888886,-5.166666666666667,10.833333333333334
2020-07-24,-30.77777777777778,-20.705882352941178,-40.93333333333333,-45.583333333333336,-8.5,15.0
2020-07-25,-30.88888888888889,-17.176470588235293,-41.8,-46.25,-6.833333333333333,16.375
2020-07-26,-35.625,-25.428571428571427,-45.53333333333333,-48.63636363636363,-0.2222222222222222,14.4
2020-07-27,-21.3125,-16.88235294117647,-30.53846153846154,-38.111111111111114,-5.222222222222222,12.5
2020-07-28,-26.0,-17.0625,-39.285714285714285,-39.22222222222222,-8.833333333333334,14.583333333333334
2020-07-29,-20.529411764705884,-9.5625,-31.428571428571427,-35.55555555555556,-7.055555555555555,13.583333333333334
2020-07-30,-13.941176470588236,-2.5,-29.53846153846154,-34.55555555555556,-4.333333333333333,11.545454545454545
2020-07-31,-20.235294117647058,-8.705882352941176,-32.285714285714285,-39.6,-5.833333333333333,12.75
2020-08-01,-18.11111111111111,-5.0,-29.666666666666668,-38.666666666666664,-4.0,12.375
2020-08-02,-28.133333333333333,-17.142857142857142,-33.0,-44.09090909090909,-0.16666666666666666,13.166666666666666
2020-08-03,-16.25,-9.6875,-27.76923076923077,-35.666666666666664,-5.444444444444445,11.692307692307692
2020-08-04,-17.5,-9.875,-26.0,-34.0,-6.166666666666667,11.916666666666666
2020-08-05,-16.352941176470587,-9.5,-23.642857142857142,-33.77777777777778,-5.777777777777778,12.166666666666666
2020-08-06,-15.705882352941176,-8.8125,-22.846153846153847,-32.111111111111114,-4.833333333333333,10.846153846153847
2020-08-07,-20.055555555555557,-12.444444444444445,-28.928571428571427,-40.18181818181818,-4.388888888888889,12.25
2020-08-08,-20.666666666666668,-9.588235294117647,-28.8,-40.0,-3.388888888888889,13.125
2020-08-09,-26.533333333333335,-15.785714285714286,-25.8,-41.27272727272727,2.7222222222222223,12.833333333333334
2020-08-10,-13.5625,-9.0,-20.692307692307693,-33.0,-1.3888888888888888,8.461538461538462
2020-08-11,-16.941176470588236,-10.8125,-27.076923076923077,-33.111111111111114,-2.2777777777777777,10.23076923076923
2020-08-12,-28.11764705882353,-18.5,-40.5,-44.22222222222222,-8.5,15.5
2020-08-13,-19.0,-11.0,-30.0,-35.888888888888886,-1.0555555555555556,12.076923076923077
2020-08-14,-19.61111111111111,-10.666666666666666,-31.785714285714285,-41.81818181818182,-0.6111111111111112,12.23076923076923
2020-08-15,-26.0,-10.5625,-37.13333333333333,-45.25,-12.277777777777779,16.0
2020-08-16,-29.666666666666668,-13.0,-38.666666666666664,-46.90909090909091,6.055555555555555,14.666666666666666
2020-08-17,-28.2,-14.6,-27.0,-43.333333333333336,-10.333333333333334,12.833333333333334
2020-08-18,-35.4,-19.8,-37.25,-44.666666666666664,-13.5,14.538461538461538
2020-08-19,-35.4,-19.8,-35.0,-44.333333333333336,-12.0,15.8
2020-08-20,-36.8,-21.0,-38.75,-46.0,-13.333333333333334,16.7
2020-08-21,-39.2,-22.0,-43.2,-48.666666666666664,-13.5,18.272727272727273
2020-08-22,-40.8,-19.2,-42.4,-52.666666666666664,-10.833333333333334,18.5
2020-08-23,-48.6,-27.75,-51.2,-61.0,-9.75,17.8
2020-08-24,-32.6,-20.2,-28.0,-46.666666666666664,-11.666666666666666,13.583333333333334
2020-08-25,-33.0,-16.5,-29.75,-44.333333333333336,-13.5,13.083333333333334
2020-08-26,-34.4,-18.0,-29.5,-45.0,-12.166666666666666,13.5
2020-08-27,-31.4,-16.6,-27.5,-43.333333333333336,-12.166666666666666,12.416666666666666
2020-08-28,-32.4,-12.4,-34.4,-43.0,-12.666666666666666,13.416666666666666
2020-08-29,-34.6,-12.6,-37.2,-53.666666666666664,-10.0,14.25
2020-08-30,-47.4,-24.0,-53.6,-63.0,-10.0,16.2
2020-08-31,-29.8,-13.6,-27.0,-42.666666666666664,-12.833333333333334,13.25
2020-09-01,-30.6,-13.0,-29.75,-42.0,-14.666666666666666,12.833333333333334
2020-09-02,-33.0,-17.4,-33.0,-42.666666666666664,-14.833333333333334,14.363636363636363
2020-09-03,-31.8,-15.0,-31.0,-44.0,-14.666666666666666,14.909090909090908
2020-09-04,-32.2,-13.8,-35.8,-43.666666666666664,-14.833333333333334,15.2
2020-09-05,-34.2,-13.0,-34.8,-53.666666666666664,-13.166666666666666,15.25
2020-09-06,-43.2,-21.75,-47.4,-61.666666666666664,-12.0,15.8
2020-09-07,-32.0,-18.2,-33.5,-45.666666666666664,-17.333333333333332,16.0
2020-09-08,-31.2,-15.0,-31.75,-41.666666666666664,-16.833333333333332,14.0
2020-09-09,-31.8,-18.6,-28.0,-42.0,-15.833333333333334,13.272727272727273
2020-09-10,-29.4,-17.4,-24.5,-40.0,-15.833333333333334,12.3
2020-09-11,-21.77777777777778,-14.882352941176471,-31.733333333333334,-44.09090909090909,-12.833333333333334,12.7
2020-09-12,-24.61111111111111,-14.411764705882353,-35.93333333333333,-50.23076923076923,-13.722222222222221,13.125
2020-09-13,-32.333333333333336,-21.714285714285715,-37.93333333333333,-55.90909090909091,-9.833333333333334,12.8
2020-09-14,-26.176470588235293,-21.25,-37.214285714285715,-45.8,-14.11111111111111,15.875
2020-09-15,-21.764705882352942,-14.5625,-33.357142857142854,-43.8,-11.777777777777779,14.5
2020-09-16,-25.41176470588235,-20.125,-35.785714285714285,-44.0,-13.722222222222221,16.1
2020-09-17,-24.0,-18.75,-31.307692307692307,-43.44444444444444,-12.61111111111111,15.444444444444445
2020-09-18,-23.38888888888889,-15.588235294117647,-34.2,-44.0,-11.11111111111111,16.11111111111111
2020-09-19,-25.88888888888889,-14.529411764705882,-37.46666666666667,-50.666666666666664,-11.722222222222221,15.625
2020-09-20,-34.625,-22.214285714285715,-42.13333333333333,-56.90909090909091,-9.666666666666666,14.4
2020-09-21,-21.823529411764707,-15.764705882352942,-30.714285714285715,-44.36363636363637,-12.277777777777779,15.555555555555555
2020-09-22,-25.352941176470587,-14.6875,-33.357142857142854,-41.44444444444444,-13.555555555555555,15.666666666666666
2020-09-23,-28.764705882352942,-17.3125,-35.857142857142854,-42.77777777777778,-13.88888888888889,16.066666666666666
2020-09-24,-27.176470588235293,-15.625,-34.92307692307692,-41.0,-12.444444444444445,16.2
2020-09-25,-27.38888888888889,-13.705882352941176,-37.375,-45.0,-12.61111111111111,16.6
2020-09-26,-27.555555555555557,-11.3125,-36.8,-50.25,-12.333333333333334,15.0
2020-09-27,-38.75,-21.714285714285715,-46.13333333333333,-58.0,-15.555555555555555,16.714285714285715
2020-09-28,-22.41176470588235,-7.9375,-33.142857142857146,-38.77777777777778,-13.277777777777779,14.533333333333333
2020-09-29,-29.764705882352942,-16.0625,-31.142857142857142,-48.55555555555556,-39.22222222222222,18.428571428571427
2020-09-30,-24.0,-8.0625,-32.714285714285715,-38.111111111111114,-14.61111111111111,11.4
2020-10-01,-25.470588235294116,-9.5625,-35.53846153846154,-36.333333333333336,-14.11111111111111,10.066666666666666
2020-10-02,-22.555555555555557,-6.529411764705882,-35.8125,-40.09090909090909,-13.5,12.066666666666666
2020-10-03,-25.22222222222222,-4.9375,-37.25,-47.25,-16.27777777777778,13.076923076923077
2020-10-04,-32.733333333333334,-15.142857142857142,-35.86666666666667,-50.72727272727273,-18.833333333333332,12.714285714285714
2020-10-05,-20.4375,-6.6875,-29.285714285714285,-35.666666666666664,-15.166666666666666,10.933333333333334
2020-10-06,-18.647058823529413,-6.0,-25.357142857142858,-35.44444444444444,-13.777777777777779,10.4
2020-10-07,-20.764705882352942,-9.8125,-28.2,-39.333333333333336,-12.88888888888889,12.0
2020-10-08,-19.647058823529413,-9.625,-31.23076923076923,-38.888888888888886,-10.0,13.0
2020-10-09,-22.666666666666668,-10.235294117647058,-34.75,-45.27272727272727,-11.61111111111111,15.0
2020-10-10,-21.055555555555557,-6.4375,-29.8,-43.583333333333336,-11.11111111111111,13.23076923076923
2020-10-11,-29.4,-15.642857142857142,-27.266666666666666,-51.0,-12.88888888888889,13.142857142857142
2020-10-12,-20.875,-11.5,-29.0,-40.9,-13.555555555555555,13.666666666666666
2020-10-13,-21.823529411764707,-9.875,-31.142857142857142,-40.333333333333336,-11.777777777777779,14.266666666666667
2020-10-14,-29.352941176470587,-12.9375,-42.13333333333333,-45.333333333333336,-14.055555555555555,15.266666666666667
2020-10-15,-22.529411764705884,-5.0,-31.76923076923077,-40.77777777777778,-11.944444444444445,13.2
2020-10-16,-20.833333333333332,-4.9411764705882355,-30.625,-41.45454545454545,-10.055555555555555,13.333333333333334
2020-10-17,-21.944444444444443,-4.0,-28.0,-40.25,-11.833333333333334,13.153846153846153
2020-10-18,-30.2,-12.428571428571429,-28.4,-43.54545454545455,-12.833333333333334,12.571428571428571
2020-10-19,-21.058823529411764,-8.8125,-26.642857142857142,-37.333333333333336,-10.944444444444445,13.266666666666667
2020-10-20,-20.41176470588235,-6.6875,-28.692307692307693,-38.333333333333336,-10.333333333333334,13.2
2020-10-21,-19.764705882352942,-8.3125,-23.466666666666665,-41.0,-9.833333333333334,13.2
2020-10-22,-17.529411764705884,-6.8125,-20.46153846153846,-39.111111111111114,-8.277777777777779,12.266666666666667
2020-10-23,-20.333333333333332,-7.625,-24.875,-41.6,-8.833333333333334,13.4
2020-10-24,-20.22222222222222,-5.375,-23.466666666666665,-41.583333333333336,-10.666666666666666,12.0
2020-10-25,-26.1875,-10.785714285714286,-21.866666666666667,-42.45454545454545,-12.11111111111111,11.0
2020-10-26,-28.176470588235293,-14.625,-33.285714285714285,-47.8,-16.666666666666668,12.6
2020-10-27,-16.176470588235293,-2.5,-23.153846153846153,-36.111111111111114,-9.833333333333334,10.8
2020-10-28,-16.235294117647058,-7.1875,-21.866666666666667,-39.111111111111114,-10.11111111111111,11.2
2020-10-29,-15.823529411764707,-4.0,-26.615384615384617,-36.0,-10.777777777777779,11.4
2020-10-30,-14.444444444444445,-2.2941176470588234,-27.625,-36.7,-9.444444444444445,11.066666666666666
2020-10-31,-13.277777777777779,1.1875,-22.0,-36.416666666666664,-11.38888888888889,10.0
2020-11-01,-21.8,-8.642857142857142,-22.066666666666666,-40.0,-13.61111111111111,10.142857142857142
2020-11-02,-11.875,-4.125,-22.666666666666668,-34.111111111111114,-11.0,10.733333333333333
2020-11-03,-13.764705882352942,-3.5,-24.46153846153846,-35.55555555555556,-9.833333333333334,11.0
2020-11-04,-16.529411764705884,-6.375,-25.666666666666668,-37.666666666666664,-9.11111111111111,11.866666666666667
2020-11-05,-16.352941176470587,-5.6875,-23.23076923076923,-35.22222222222222,-7.611111111111111,11.133333333333333
2020-11-06,-19.11111111111111,-6.6875,-28.866666666666667,-38.63636363636363,-8.0,11.466666666666667
2020-11-07,-19.666666666666668,-6.1875,-25.75,-41.166666666666664,-10.61111111111111,11.384615384615385
2020-11-08,-29.9375,-15.285714285714286,-34.13333333333333,-44.90909090909091,-14.38888888888889,13.0
2020-11-09,-32.0,-19.1875,-44.2,-46.0,-17.055555555555557,17.214285714285715
2020-11-10,-25.235294117647058,-10.8125,-37.93333333333333,-39.111111111111114,-11.61111111111111,14.285714285714286
2020-11-11,-20.294117647058822,-11.1875,-29.866666666666667,-38.333333333333336,-9.0,12.133333333333333
2020-11-12,-17.58823529411765,-6.4375,-27.692307692307693,-35.22222222222222,-8.055555555555555,11.066666666666666
2020-11-13,-20.22222222222222,-8.875,-30.1875,-38.36363636363637,-8.88888888888889,11.8
2020-11-14,-22.11111111111111,-8.588235294117647,-32.6875,-42.5,-11.444444444444445,10.0
2020-11-15,-38.375,-25.857142857142858,-48.86666666666667,-51.54545454545455,-20.666666666666668,10.571428571428571
2020-11-16,-21.529411764705884,-10.625,-29.071428571428573,-39.6,-9.444444444444445,10.466666666666667
2020-11-17,-19.823529411764707,-7.9375,-28.642857142857142,-35.888888888888886,-9.055555555555555,11.266666666666667
2020-11-18,-26.470588235294116,-15.9375,-36.0,-44.111111111111114,-12.166666666666666,15.214285714285714
2020-11-19,-18.41176470588235,-10.3125,-26.692307692307693,-35.333333333333336,-7.0,11.4
2020-11-20,-20.22222222222222,-9.875,-31.3125,-39.25,-7.722222222222222,11.4
2020-11-21,-20.166666666666668,-8.9375,-28.0625,-41.0,-10.555555555555555,10.846153846153847
2020-11-22,-27.3125,-16.142857142857142,-28.733333333333334,-41.81818181818182,-13.11111111111111,10.857142857142858
2020-11-23,-20.941176470588236,-12.25,-25.642857142857142,-38.77777777777778,-8.38888888888889,11.333333333333334
2020-11-24,-19.941176470588236,-9.8125,-27.0,-36.0,-8.61111111111111,11.466666666666667
2020-11-25,-21.88235294117647,-12.6875,-28.533333333333335,-39.22222222222222,-9.88888888888889,11.4
2020-11-26,-31.72222222222222,-17.125,-45.8,-45.77777777777778,-16.555555555555557,15.0
2020-11-27,-16.88888888888889,-4.294117647058823,-30.875,-37.75,-6.944444444444445,9.8
2020-11-28,-17.27777777777778,-3.9375,-29.4,-37.75,-9.555555555555555,10.0
2020-11-29,-29.3125,-15.0,-38.666666666666664,-44.18181818181818,-14.333333333333334,12.142857142857142
2020-11-30,-26.375,-8.625,-40.142857142857146,-41.55555555555556,-12.444444444444445,13.785714285714286
2020-12-01,-15.3125,-0.125,-27.923076923076923,-31.666666666666668,-7.055555555555555,9.533333333333333
2020-12-02,-18.529411764705884,-7.3125,-32.6,-36.333333333333336,-7.722222222222222,10.8
2020-12-03,-21.352941176470587,-9.6875,-38.76923076923077,-39.0,-9.722222222222221,12.133333333333333
2020-12-04,-27.944444444444443,-12.875,-47.6875,-45.25,-11.055555555555555,15.142857142857142
2020-12-05,-20.833333333333332,-5.875,-36.3125,-41.75,-11.38888888888889,13.0
2020-12-06,-26.4375,-12.357142857142858,-34.93333333333333,-42.63636363636363,-11.944444444444445,12.142857142857142
2020-12-07,-8.75,5.5625,-19.692307692307693,-29.77777777777778,-8.88888888888889,7.2
2020-12-08,-38.27777777777778,-29.3125,-28.785714285714285,-59.90909090909091,-53.94444444444444,17.928571428571427
2020-12-09,-16.41176470588235,-3.5,-28.066666666666666,-31.88888888888889,-6.833333333333333,9.266666666666667
2020-12-10,-14.882352941176471,-2.1875,-24.46153846153846,-27.444444444444443,-6.722222222222222,9.333333333333334
2020-12-11,-17.88888888888889,-4.823529411764706,-31.533333333333335,-34.92307692307692,-7.444444444444445,10.333333333333334
2020-12-12,-19.833333333333332,-5.3125,-31.466666666666665,-37.38461538461539,-8.88888888888889,10.846153846153847
2020-12-13,-35.625,-18.5,-47.333333333333336,-44.27272727272727,-17.11111111111111,14.571428571428571
2020-12-14,-18.470588235294116,-4.8125,-28.571428571428573,-35.7,-9.88888888888889,10.8
2020-12-15,-13.375,2.4375,-25.071428571428573,-28.6,-8.944444444444445,9.266666666666667
2020-12-16,-27.41176470588235,-11.125,-43.8,-38.666666666666664,-17.166666666666668,16.428571428571427
2020-12-17,-9.625,6.125,-20.384615384615383,-20.11111111111111,-6.166666666666667,8.133333333333333
2020-12-18,-14.647058823529411,3.0588235294117645,-29.5,-30.416666666666668,-9.055555555555555,9.533333333333333
2020-12-19,-12.833333333333334,4.5,-28.533333333333335,-28.166666666666668,-8.166666666666666,8.538461538461538
2020-12-20,-30.1875,-11.642857142857142,-46.93333333333333,-42.0,-15.444444444444445,16.571428571428573
2020-12-21,-4.25,12.625,-19.142857142857142,-23.1,-9.222222222222221,8.066666666666666
2020-12-22,1.125,22.25,-19.416666666666668,-6.777777777777778,-9.61111111111111,5.733333333333333
