location,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26
Antigua and Barbuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.258,0.0,0.0,40.515,0.0,0.0,0.0,0.0,0.0,0.0,20.258,60.773,0.0,0.0,0.0,40.515,0.0,0.0,0.0,20.258,0.0,20.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.025,0.0,0.0,40.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.258,0.0,0.0,30.387,10.129,0.0,0.0,0.0,0.0,0.0,0.0,20.258,0.0,0.0,0.0,0.0,0.0,0.0,60.773,0.0,0.0,40.515,0.0,50.644,0.0,0.0,0.0,0.0,10.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.129,0.0,0.0,0.0,0.0,10.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.129,0.0,0.0,0.0,10.129,0.0,10.129,0.0,30.387,0.0,0.0,0.0,0.0,50.644,10.129,0.0,0.0,0.0,10.129,30.387,0.0,0.0,0.0,0.0,0.0,10.129,0.0,0.0,70.902,0.0,0.0,0.0,30.387,0.0,0.0,20.258,0.0,0.0,0.0,0.0,0.0,30.387,10.129,0.0,0.0,0.0,20.258,0.0,0.0,10.129,0.0,0.0,0.0,0.0,0.0,20.258,10.129,0.0,0.0,0.0,50.644,0.0,0.0,0.0,0.0,0.0,0.0,10.129,10.129,0.0,0.0,0.0,0.0,10.129,20.258,0.0,0.0,0.0,0.0,20.258,0.0,0.0,0.0,10.129,10.129,0.0,0.0,0.0,30.387,0.0,10.129,0.0,10.129,0.0,0.0,10.129,0.0,10.129,0.0,0.0,30.387,0.0,0.0,10.129,0.0,0.0,10.129,0.0,0.0,30.387,0.0,40.515,20.258,70.902,0.0,0.0,0.0,81.031,0.0,30.387,20.258,0.0,10.129,0.0,20.258,30.387,0.0,30.387,30.387,0.0,141.804,0.0,30.387,0.0,162.061,0.0,151.933,0.0,192.448,91.16,111.417,111.417,172.19,0.0,344.381,313.994,384.896,81.031,0.0,162.061,0.0,830.565,232.963,0.0,506.442,0.0,162.061,222.834,101.288,557.086,0.0,253.221,40.515,395.025,0.0,0.0,445.669,0.0,0.0,354.509,0.0,141.804,202.577,0.0,638.117,172.19,10.129,0.0,293.736,0.0,162.061,30.387,222.834,0.0,395.025,81.031,0.0,232.963,192.448,0.0,60.773,81.031,0.0,0.0,111.417,50.644,182.319,0.0,30.387,0.0,40.515,30.387,20.258,151.933,10.129,0.0,30.387,0.0,81.031,40.515,30.387,0.0,10.129,0.0,0.0,0.0,50.644,50.644,0.0,10.129,40.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.773,10.129,20.258,0.0,0.0,10.129,0.0,101.288,0.0,10.129,30.387,0.0,20.258,0.0,10.129,0.0,0.0,0.0,10.129,0.0,0.0,10.129,0.0,20.258,0.0,10.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.129,0.0,0.0,0.0,0.0,10.129,0.0,10.129,0.0,0.0,0.0,0.0,0.0,10.129,0.0,10.129,0.0,0.0,70.902,0.0,0.0,20.258,0.0,30.387,0.0,0.0,81.031,0.0,70.902,81.031,0.0,0.0,0.0,0.0,81.031,91.16,81.031,0.0,101.288,101.288,0.0,243.092,0.0,0.0,60.773,192.448,0.0,0.0,243.092,0.0,263.35,435.54,0.0,506.442,0.0,587.473,0.0,0.0,405.154,131.675,627.988,20.258,40.515,232.963,81.031,91.16,1124.301,81.031,830.565,141.804,860.951,0.0,1083.786,0.0,1326.878,70.902,0.0,0.0,3028.523,0.0,0.0,0.0,0.0,222.834,1924.479,0.0,881.209,212.706,0.0,2400.535,283.607,435.54,1063.528,678.632,1012.884,0.0,151.933,638.117,830.565,151.933,607.73,121.546,0.0,222.834,455.798,131.675,283.607,303.865,0.0,303.865,0.0,212.706,455.798,101.288,253.221,0.0,121.546,0.0,50.644,40.515,0.0,182.319,0.0,40.515,70.902,0.0,30.387,60.773,131.675,0.0,0.0,0.0,111.417,0.0,40.515,121.546,0.0,0.0,40.515,70.902,0.0,20.258,40.515,0.0,10.129,20.258,0.0,30.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.644,10.129,0.0,10.129,0.0,30.387,0.0,81.031,0.0,30.387,0.0,151.933,0.0,10.129,81.031,121.546,0.0,0.0,30.387,40.515,111.417,0.0,202.577,0.0,232.963,0.0,0.0,243.092,0.0,0.0,0.0,0.0,2056.154,0.0,2319.504,0.0,1306.62,2167.572,0.0,0.0,1580.099,0.0,324.123,759.663,0.0,0.0,253.221,4000.891,0.0,749.534,1174.945,0.0,931.853,0.0,4243.983,830.565,344.381,0.0,0.0,698.89,0.0,1063.528,0.0,0.0,0.0,1225.589,0.0,0.0,0.0,4740.297,101.288,0.0,0.0,0.0,111.417,536.828,0.0,50.644,81.031,0.0,0.0,0.0,212.706,60.773,20.258,0.0,0.0,0.0,101.288,20.258,0.0,0.0,60.773,0.0,0.0,0.0,60.773,0.0,50.644,0.0,0.0,0.0,40.515,0.0,0.0,0.0,30.387,0.0,0.0,0.0,91.16,0.0,0.0,0.0,30.387,60.773,0.0,0.0,0.0,20.258,0.0,0.0,0.0,0.0,0.0,182.319,0.0,0.0,0.0,0.0,121.546,0.0,121.546,0.0,0.0,40.515,0.0,0.0,283.607,0.0,40.515,0.0,0.0,0.0,0.0,0.0,334.252,222.834,0.0,0.0,0.0,0.0,283.607,91.16,0.0,0.0,0.0,0.0,0.0,587.473,0.0,0.0,0.0,0.0,749.534,0.0,607.73,557.086,0.0,324.123,0.0,405.154,0.0,810.307,577.344
Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.022,0.132,0.088,0.0,0.11,0.044,0.0,0.263,0.066,0.241,0.241,0.263,0.241,0.395,0.68,0.658,2.368,0.767,1.886,0.0,2.522,1.908,2.215,1.206,1.645,5.131,0.0,1.732,2.894,4.078,0.0,2.258,1.623,1.908,1.754,3.947,0.0,3.662,1.447,1.513,3.64,2.807,2.149,1.952,1.776,2.237,1.973,2.478,6.381,3.771,3.793,2.456,2.434,2.719,3.464,3.136,2.28,3.267,2.237,2.28,2.916,4.122,3.574,5.262,3.618,5.657,5.35,6.249,6.929,5.591,7.565,7.148,5.767,6.644,9.604,10.393,14.209,15.744,15.437,15.853,12.104,13.156,15.459,16.862,15.722,17.432,13.968,12.367,19.822,20.809,20.37,18.419,21.554,16.972,18.112,25.019,26.883,30.391,30.5,33.57,28.11,26.488,30.128,30.544,42.933,45.17,35.829,34.667,47.055,49.818,58.063,57.142,63.281,52.647,47.998,51.2,49.599,58.479,60.168,62.382,56.791,53.48,57.712,65.321,79.025,80.319,73.828,75.626,58.26,67.952,79.924,92.883,79.749,99.066,70.671,92.773,88.125,117.178,126.782,134.347,120.445,105.557,91.918,107.223,130.225,123.69,139.829,130.005,114.92,117.88,105.776,148.928,156.712,164.738,164.058,134.5,102.794,161.58,154.432,168.027,164.409,139.566,146.1,119.919,99.921,149.981,146.758,180.35,178.903,170.132,117.353,191.05,192.322,231.33,221.551,256.919,202.386,157.59,204.119,230.321,239.728,263.694,234.268,217.604,153.182,202.058,263.716,268.803,261.041,252.314,236.286,198.571,217.275,260.756,255.976,278.495,261.918,203.395,184.867,192.563,263.716,276.829,295.291,284.372,246.657,193.857,258.892,295.511,315.574,307.0,322.042,244.026,168.136,246.504,323.204,360.634,338.86,331.076,272.202,226.375,208.833,291.739,327.414,374.864,362.805,296.234,231.571,284.657,358.222,401.835,357.959,344.649,262.423,202.891,256.809,313.732,305.312,290.906,293.362,213.679,144.916,210.456,266.304,233.567,243.39,258.432,176.227,116.893,182.367,262.62,238.566,244.771,260.033,185.678,123.778,173.07,232.887,226.55,221.397,210.675,156.559,91.743,93.519,157.085,188.419,198.286,172.039,133.711,119.108,125.554,176.227,165.176,167.281,151.275,114.042,71.877,70.145,79.157,116.279,153.358,155.945,115.643,78.016,110.995,153.073,150.047,160.637,153.533,127.067,90.252,128.339,178.508,188.265,0.0,234.378,81.415,110.293,158.225,255.45,257.971,254.047,89.462,114.898,129.019,180.284,302.374,294.721,303.36,292.638,242.447,171.206,190.853,302.22,279.021,291.322,270.404,195.852,159.278,179.473,266.216,265.58,249.88,235.781,183.354,110.315,166.163,228.238,237.755,207.671,215.718,151.34,109.087,145.025,212.583,201.641,194.953,183.617,146.473,80.209,113.012,170.899,169.693,160.308,156.8,132.812,93.08,71.46,87.774,132.965,168.202,172.917,130.334,81.327,118.779,163.948,179.429,180.547,111.455,119.919,69.465,102.136,145.88,172.237,162.962,173.026,106.565,64.071,110.907,160.221,168.685,179.889,172.105,137.658,81.064,135.158,180.569,182.082,182.608,178.925,149.674,88.41,140.355,206.224,181.994,180.635,283.648,226.682,158.05,307.285,222.647,352.06,316.407,217.121,227.69,218.284,299.677,457.617,483.25,519.298,529.099,425.801,334.65,426.196,592.052,551.618,548.154,646.233,419.223,356.687,448.649,639.063,568.612,596.766,611.413,465.291,329.168,412.075,559.029,520.065,571.265,491.604,361.84,249.837,349.078,575.321,527.981,528.134,494.498,395.213,253.959,381.114,569.576,536.664,581.746,599.989,470.751,358.507,628.867,779.352,869.45,786.829,777.708,705.414,543.812,496.669,539.427,776.195,900.762,859.693,654.324,468.054,617.794,775.23,767.819,708.046,678.641,518.07,359.932,486.67,682.742,652.482,605.8,590.582,395.936,285.994,466.87,597.731,567.428,521.425,446.5,342.741,227.931,188.704,468.953,599.024,536.401,526.753,406.856,265.427,403.216,527.674,497.151,464.349,458.012,307.724,197.343,378.833,473.404,425.889,422.227,318.337,253.498,194.054,328.664,439.045,431.897,379.228,378.482,268.168,152.064,279.877,330.594,320.836,296.015,342.544,244.179,164.584,275.294,367.431,348.267,309.5,295.642,227.076,133.382,245.21,325.616,301.19,302.286,297.089,214.951,134.654,223.217,272.158,249.902,293.142,185.766,135.575,81.722,79.727,179.188,214.095,232.339,178.925,129.128,65.321,134.522,178.026,153.358,150.134,127.33,81.678,45.455,117.485,147.591,116.827,102.026,94.681,54.511,30.632,85.362,90.032,77.424,80.275,61.747,39.359,20.392,50.366,66.154,55.037,54.664,50.608,31.816,13.639,47.406,40.28,44.6,38.0,40.543,21.774,12.323,33.724,40.017,32.803,35.982,34.294,19.427,8.464,21.51,26.663,28.154,23.813,16.511,10.306,7.258,9.122,23.33,28.812,29.601,29.777,17.322,8.771,19.997,28.571,26.707,33.79,30.369,19.91,11.841,26.904,31.027,32.562,34.842,30.106,17.805,12.016,24.953,29.382,27.716,31.575,27.869,20.348,13.003,28.242,29.58,34.36,32.013,35.39,23.944,12.959,31.071,35.566,34.053,38.482,33.285,24.01,14.165,14.055,36.048,48.985,49.555,41.924,33.351,19.471,43.152,51.134,41.245,58.786,52.23,37.057,28.374,54.313,67.733,41.245,60.168,78.345,53.612,34.425,77.008,99.878,105.666,116.235,123.844,91.282,71.351,117.025,204.711,243.85,295.05,356.95,157.502,167.15,444.307,743.37,921.637,1107.446,1045.108,438.979,449.548,973.472,1780.694,2086.554,2403.377,2423.66,2229.737,1607.668,1937.296,2947.847,2874.238,2815.474,3066.56,2119.291,1430.541,2246.599,2652.775,2813.698,2844.132,2591.138,2152.05,1532.348,1712.961,2211.625,1940.607,1704.366,1400.786,920.453,472.966,953.212,1077.099,988.251,930.517,879.142,478.799,277.684,557.078,718.987,597.555,550.588,361.862,248.258,137.899,286.148,407.251,373.505,365.085,337.435,171.184,97.575,244.925,371.663,275.491,225.804,208.022,122.682,79.157,76.262,77.183,178.508,202.145,183.354,97.137,49.862,137.833,141.956,133.667,134.566,123.12,65.474,27.102,101.895,111.302,102.64,100.36,316.1,37.21,26.904,79.244,102.838,79.003,34.645,56.396,31.685,17.936,58.216,75.254,65.014,61.045,42.253,17.585,10.613,43.284,48.853,45.652,40.39,43.701,18.419,9.933,34.864,45.542,37.714,31.312,13.003,12.082,9.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.929,0.0,0.0,0.0,0.0,0.0,250.911,0.0,0.0,0.0,0.0,0.0,0.0,386.924,0.0,0.0,0.0,0.0,0.0,0.0,745.278,0.0,0.0,0.0,0.0,0.0,0.0,953.541,0.0,0.0,0.0,0.0
